Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2016-10-30, Redskins, 100, 31, 446, 56, 38, 15, 106, 0, 1, 30, 17, 8, 2, 0, 2382, 27, Bengals, 152, 36, 263, 42, 27, 7, 85, 1, 1, 35, 15, 8, 0, 0, 2118, 27
2016-10-30, Seahawks, 74, 17, 285, 36, 23, 11, 76, 0, 1, 15, 11, 5, 1, 0, 1428, 20, Saints, 123, 35, 252, 35, 27, 2, 10, 1, 0, 28, 15, 9, 0, 0, 2172, 25
2016-10-30, Chiefs, 88, 27, 334, 41, 25, 6, 40, 0, 0, 20, 16, 7, 0, 0, 2016, 30, Colts, 105, 21, 172, 35, 19, 5, 45, 1, 1, 18, 13, 4, 2, 1, 1584, 14
2016-10-30, Jets, 171, 35, 222, 34, 16, 5, 37, 0, 0, 21, 15, 7, 1, 1, 2021, 31, Browns, 68, 18, 339, 51, 27, 2, 10, 0, 2, 22, 16, 8, 0, 0, 1579, 28
2016-10-30, Lions, 58, 14, 231, 41, 27, 8, 75, 0, 0, 19, 11, 3, 1, 0, 1562, 13, Texans, 105, 31, 164, 29, 20, 6, 49, 0, 1, 20, 15, 6, 1, 1, 2038, 20
2016-10-31, Eagles, 97, 24, 194, 44, 32, 5, 40, 1, 0, 21, 15, 6, 0, 0, 1995, 23, Cowboys, 187, 34, 273, 40, 19, 11, 84, 0, 1, 26, 14, 4, 2, 2, 2037, 29
2016-11-03, Falcons, 136, 34, 325, 34, 25, 6, 34, 1, 0, 31, 10, 6, 0, 0, 2008, 43, Buccaneers, 73, 19, 323, 48, 33, 11, 85, 2, 0, 23, 14, 8, 2, 1, 1592, 28
2016-11-04, Falcons, 136, 34, 325, 34, 25, 6, 34, 1, 0, 31, 10, 6, 0, 0, 2008, 43, Buccaneers, 73, 19, 323, 48, 33, 11, 85, 2, 0, 23, 14, 8, 2, 1, 1592, 28
2016-11-06, Panthers, 59, 25, 185, 32, 20, 5, 35, 0, 0, 16, 15, 6, 0, 0, 2052, 13, Rams, 59, 17, 280, 46, 27, 10, 109, 0, 1, 18, 14, 4, 3, 2, 1548, 10
2016-11-06, Colts, 85, 28, 270, 36, 23, 4, 35, 0, 2, 22, 14, 7, 0, 0, 1803, 31, Packers, 116, 19, 289, 43, 26, 4, 25, 0, 1, 25, 12, 4, 0, 0, 1797, 26
2016-11-06, Cowboys, 168, 42, 255, 28, 22, 4, 38, 0, 0, 29, 12, 8, 2, 2, 2379, 35, Browns, 45, 13, 177, 27, 19, 5, 33, 0, 0, 13, 9, 1, 1, 1, 1221, 10
2016-11-06, Eagles, 96, 25, 347, 47, 27, 4, 43, 0, 2, 21, 15, 3, 4, 1, 1960, 23, Giants, 54, 24, 248, 36, 22, 5, 30, 0, 2, 16, 13, 4, 1, 0, 1640, 28
2016-11-06, Lions, 97, 25, 214, 36, 23, 6, 57, 0, 1, 18, 14, 7, 0, 0, 2011, 22, Vikings, 78, 25, 259, 40, 31, 8, 54, 0, 0, 22, 14, 6, 2, 1, 1988, 16
2016-11-06, Jaguars, 205, 32, 244, 41, 22, 5, 46, 3, 1, 25, 13, 5, 2, 0, 1779, 14, Chiefs, 62, 22, 169, 33, 20, 8, 75, 0, 0, 10, 14, 1, 1, 1, 1821, 19
2016-11-06, Steelers, 36, 18, 241, 45, 23, 13, 99, 0, 1, 15, 16, 4, 2, 1, 1670, 14, Ravens, 50, 29, 224, 31, 19, 10, 94, 0, 1, 13, 17, 4, 0, 0, 1930, 21
2016-11-06, Saints, 248, 42, 323, 39, 28, 4, 40, 0, 0, 29, 17, 11, 0, 0, 2333, 41, 49ers, 93, 17, 393, 39, 24, 9, 78, 3, 1, 19, 9, 2, 2, 0, 1267, 23
2016-11-06, Jets, 140, 21, 192, 30, 19, 10, 77, 0, 2, 18, 11, 3, 0, 0, 1778, 23, Dolphins, 137, 32, 137, 29, 17, 8, 86, 0, 0, 20, 11, 5, 1, 0, 1822, 27
2016-11-06, Titans, 80, 19, 313, 43, 27, 8, 57, 1, 2, 24, 11, 5, 1, 1, 1411, 35, Chargers, 208, 39, 268, 33, 24, 14, 107, 0, 0, 31, 11, 5, 0, 0, 2189, 43
2016-11-07, Broncos, 33, 12, 266, 37, 18, 12, 104, 1, 1, 13, 11, 3, 1, 0, 1112, 20, Raiders, 218, 43, 179, 31, 20, 8, 72, 0, 0, 30, 14, 5, 0, 0, 2488, 30
2016-11-11, Browns, 33, 13, 111, 31, 17, 3, 35, 1, 2, 11, 10, 2, 0, 0, 1284, 7, Ravens, 119, 34, 277, 41, 30, 6, 61, 0, 2, 29, 12, 7, 0, 0, 2316, 28
2016-11-13, Rams, 125, 34, 155, 30, 17, 7, 55, 0, 0, 16, 17, 6, 0, 0, 2069, 9, Jets, 139, 25, 157, 32, 19, 4, 31, 0, 1, 17, 12, 4, 0, 0, 1531, 6
2016-11-13, Texans, 181, 33, 92, 27, 14, 4, 89, 0, 0, 16, 15, 7, 1, 0, 1670, 24, Jaguars, 80, 22, 247, 49, 32, 4, 48, 1, 1, 23, 17, 10, 1, 0, 1930, 21
2016-11-13, Cowboys, 127, 25, 295, 32, 22, 10, 98, 1, 0, 20, 13, 7, 0, 0, 1824, 35, Steelers, 48, 19, 400, 46, 37, 4, 40, 0, 0, 30, 10, 4, 0, 0, 1776, 30
2016-11-13, Chiefs, 91, 20, 165, 38, 25, 9, 45, 0, 1, 18, 12, 2, 1, 1, 1488, 20, Panthers, 99, 29, 242, 38, 23, 6, 53, 1, 1, 22, 14, 6, 1, 1, 2112, 17
2016-11-13, Dolphins, 106, 25, 231, 24, 17, 11, 81, 1, 0, 17, 10, 4, 0, 0, 1621, 31, Chargers, 70, 24, 309, 44, 23, 4, 29, 0, 4, 29, 11, 6, 0, 0, 1979, 24
2016-11-13, Falcons, 48, 13, 255, 33, 18, 8, 67, 0, 1, 11, 11, 2, 1, 0, 1310, 15, Eagles, 208, 38, 221, 36, 25, 10, 77, 1, 0, 25, 14, 5, 1, 0, 2290, 24
2016-11-13, Packers, 69, 13, 333, 55, 32, 12, 107, 1, 2, 21, 15, 4, 4, 2, 1829, 25, Titans, 162, 30, 284, 27, 20, 7, 65, 0, 0, 19, 14, 7, 1, 0, 1771, 47
2016-11-13, 49ers, 83, 28, 198, 30, 17, 9, 100, 1, 0, 15, 17, 7, 1, 1, 1662, 20, Cardinals, 80, 23, 363, 49, 30, 2, 10, 2, 2, 26, 14, 7, 0, 0, 1938, 23
2016-11-13, Broncos, 103, 37, 234, 40, 25, 1, 10, 0, 2, 24, 19, 11, 0, 0, 2362, 25, Saints, 80, 21, 293, 29, 21, 3, 25, 2, 2, 19, 9, 4, 0, 0, 1238, 23
2016-11-13, Bears, 122, 20, 161, 30, 16, 9, 74, 2, 2, 15, 11, 2, 0, 0, 1371, 10, Buccaneers, 80, 31, 280, 33, 23, 9, 85, 0, 1, 22, 15, 8, 0, 0, 2229, 36
2016-11-13, Vikings, 47, 21, 284, 40, 31, 4, 35, 0, 1, 22, 11, 5, 1, 0, 1804, 20, Redskins, 128, 28, 260, 33, 22, 4, 35, 1, 0, 23, 12, 6, 0, 0, 1796, 26
2016-11-14, Seahawks, 96, 26, 324, 37, 25, 8, 60, 0, 0, 23, 12, 6, 0, 0, 1825, 31, Patriots, 81, 28, 304, 32, 23, 7, 61, 1, 1, 25, 10, 6, 1, 0, 1775, 24
2016-11-18, Saints, 107, 25, 264, 44, 35, 6, 48, 1, 1, 28, 13, 4, 2, 2, 1935, 20, Panthers, 50, 27, 173, 33, 14, 6, 45, 0, 0, 17, 17, 7, 0, 0, 1665, 23
2016-11-20, Patriots, 171, 30, 273, 40, 24, 5, 40, 0, 0, 28, 16, 8, 1, 1, 1752, 30, 49ers, 122, 27, 177, 30, 16, 10, 68, 0, 0, 20, 14, 5, 0, 0, 1848, 17
2016-11-20, Bills, 183, 34, 159, 27, 19, 9, 75, 0, 1, 20, 12, 3, 1, 1, 1931, 16, Bengals, 93, 27, 207, 43, 24, 4, 25, 0, 2, 23, 15, 8, 0, 0, 1669, 12
2016-11-20, Bears, 93, 25, 222, 30, 17, 5, 40, 0, 1, 17, 12, 4, 0, 0, 1829, 16, Giants, 102, 29, 227, 36, 21, 4, 35, 0, 0, 19, 14, 5, 2, 2, 1771, 22
2016-11-20, Titans, 97, 27, 254, 38, 25, 11, 109, 0, 0, 20, 14, 5, 3, 1, 1861, 17, Colts, 76, 28, 251, 28, 15, 8, 70, 0, 1, 18, 12, 5, 1, 1, 1739, 24
2016-11-20, Dolphins, 98, 19, 142, 34, 24, 8, 82, 0, 1, 17, 11, 1, 0, 0, 1721, 14, Rams, 102, 28, 125, 31, 17, 8, 70, 1, 0, 12, 13, 2, 1, 1, 1879, 10
2016-11-20, Jaguars, 83, 27, 202, 35, 22, 4, 25, 1, 2, 16, 14, 4, 0, 0, 1975, 19, Lions, 14, 21, 263, 33, 24, 5, 32, 2, 0, 14, 14, 5, 0, 0, 1625, 26
2016-11-20, Eagles, 113, 26, 195, 45, 23, 8, 48, 0, 2, 20, 16, 6, 3, 1, 1866, 15, Seahawks, 152, 30, 287, 32, 19, 7, 48, 0, 0, 18, 15, 5, 0, 0, 1734, 26
2016-11-20, Steelers, 146, 28, 167, 36, 23, 8, 70, 0, 0, 24, 12, 5, 1, 1, 2038, 24, Browns, 33, 13, 176, 41, 21, 9, 52, 1, 1, 17, 15, 4, 5, 5, 1562, 9
2016-11-20, Buccaneers, 116, 34, 326, 39, 24, 7, 42, 1, 0, 27, 16, 11, 0, 0, 2118, 19, Chiefs, 82, 21, 261, 31, 24, 5, 30, 1, 1, 19, 8, 4, 0, 0, 1482, 17
2016-11-20, Ravens, 101, 16, 267, 35, 23, 12, 136, 0, 0, 17, 9, 3, 0, 0, 1461, 17, Cowboys, 118, 30, 299, 36, 27, 5, 45, 0, 0, 27, 12, 7, 0, 0, 2139, 27
2016-11-20, Cardinals, 135, 28, 155, 38, 20, 8, 96, 0, 2, 24, 13, 4, 1, 0, 1862, 24, Vikings, 72, 24, 145, 28, 20, 10, 73, 1, 0, 16, 13, 6, 1, 0, 1738, 30
2016-11-21, Packers, 84, 19, 340, 44, 27, 6, 59, 1, 1, 19, 15, 7, 2, 1, 1823, 24, Redskins, 151, 30, 364, 30, 21, 6, 40, 0, 0, 21, 14, 9, 1, 1, 1777, 42
2016-11-24, Redskins, 56, 19, 449, 53, 41, 3, 30, 0, 0, 25, 15, 8, 2, 2, 2004, 26, Cowboys, 163, 30, 190, 24, 17, 3, 25, 0, 0, 24, 8, 4, 0, 0, 1596, 31
2016-11-24, Vikings, 82, 16, 224, 37, 31, 5, 40, 0, 1, 17, 10, 2, 1, 0, 1891, 13, Lions, 94, 19, 214, 40, 23, 4, 16, 0, 0, 18, 14, 6, 2, 0, 1709, 16
2016-11-24, Steelers, 148, 29, 221, 21, 14, 7, 67, 0, 0, 16, 11, 7, 0, 0, 1695, 28, Colts, 91, 23, 219, 37, 23, 2, 10, 0, 2, 18, 15, 8, 4, 2, 1905, 7
2016-11-24, Steelers, 148, 29, 221, 21, 14, 7, 67, 0, 0, 16, 11, 7, 0, 0, 1695, 28, Colts, 91, 23, 219, 37, 23, 2, 10, 0, 2, 18, 15, 8, 4, 2, 1905, 7
2016-11-27, Seahawks, 127, 22, 118, 33, 17, 2, 27, 1, 2, 16, 11, 1, 1, 1, 1581, 5, Buccaneers, 118, 35, 220, 28, 21, 7, 68, 1, 1, 19, 11, 4, 0, 0, 2019, 14
2016-11-27, Rams, 69, 17, 178, 32, 20, 6, 62, 1, 1, 13, 10, 2, 1, 0, 1444, 21, Saints, 209, 32, 346, 37, 29, 6, 45, 1, 0, 27, 13, 6, 2, 2, 2156, 49
2016-11-27, Patriots, 91, 21, 286, 50, 30, 2, 15, 0, 0, 26, 14, 4, 1, 1, 1836, 22, Jets, 64, 23, 269, 32, 22, 6, 66, 2, 0, 16, 11, 5, 0, 0, 1764, 17
2016-11-27, Cardinals, 58, 14, 274, 45, 25, 8, 60, 0, 1, 23, 11, 4, 2, 1, 1538, 19, Falcons, 116, 30, 244, 34, 26, 4, 23, 0, 1, 28, 9, 4, 1, 1, 2062, 38
2016-11-27, Titans, 149, 29, 226, 23, 15, 6, 118, 0, 0, 18, 11, 5, 0, 0, 1765, 27, Bears, 95, 22, 316, 54, 28, 7, 48, 0, 2, 25, 17, 9, 3, 1, 1835, 21
2016-11-27, Giants, 104, 27, 192, 27, 15, 9, 100, 1, 0, 13, 13, 4, 0, 0, 1569, 27, Browns, 58, 21, 285, 44, 25, 5, 35, 3, 0, 21, 14, 3, 2, 1, 2031, 13
2016-11-27, Panthers, 129, 25, 229, 29, 14, 7, 67, 1, 1, 19, 10, 3, 1, 0, 1583, 32, Raiders, 55, 30, 310, 39, 26, 7, 46, 1, 1, 22, 15, 8, 0, 0, 2017, 35
2016-11-27, Chiefs, 83, 26, 190, 44, 26, 9, 71, 0, 0, 23, 17, 5, 1, 1, 2259, 30, Broncos, 124, 38, 340, 34, 20, 15, 97, 1, 0, 21, 20, 9, 1, 1, 2239, 27
2016-11-27, 49ers, 193, 25, 282, 46, 29, 7, 65, 1, 1, 25, 14, 7, 2, 2, 1768, 24, Dolphins, 95, 26, 263, 30, 20, 4, 42, 0, 0, 19, 12, 6, 0, 0, 1832, 31
2016-11-27, Jaguars, 183, 37, 118, 26, 13, 6, 60, 0, 0, 20, 15, 8, 1, 0, 2015, 21, Bills, 153, 29, 151, 18, 12, 6, 31, 0, 0, 15, 12, 5, 1, 1, 1585, 28
2016-11-27, Chargers, 67, 18, 235, 30, 22, 10, 78, 0, 1, 18, 11, 4, 0, 0, 1799, 21, Texans, 114, 27, 239, 37, 22, 9, 58, 1, 3, 22, 11, 4, 2, 1, 1801, 13
2016-11-27, Bengals, 64, 20, 261, 48, 26, 2, 15, 2, 0, 22, 16, 5, 1, 1, 1723, 14, Ravens, 92, 30, 219, 36, 25, 8, 69, 0, 1, 16, 16, 5, 2, 1, 1877, 19
2016-11-27, Chiefs, 83, 26, 190, 44, 26, 9, 71, 0, 0, 23, 17, 5, 1, 1, 2259, 30, Broncos, 124, 38, 340, 34, 20, 15, 97, 1, 0, 21, 20, 9, 1, 1, 2239, 27
2016-11-28, Packers, 74, 28, 313, 39, 30, 7, 51, 0, 0, 25, 14, 10, 1, 1, 2123, 27, Eagles, 81, 18, 211, 36, 24, 7, 42, 0, 1, 20, 11, 5, 1, 0, 1477, 13
2016-12-02, Cowboys, 140, 28, 124, 18, 12, 10, 78, 2, 0, 13, 9, 1, 0, 0, 1603, 17, Vikings, 87, 19, 231, 47, 33, 8, 57, 1, 0, 21, 16, 6, 0, 0, 1997, 15
2016-12-04, Rams, 36, 13, 126, 32, 14, 4, 30, 0, 2, 7, 12, 1, 1, 1, 1323, 10, Patriots, 133, 29, 269, 46, 33, 8, 46, 0, 0, 20, 16, 4, 2, 2, 2277, 26
2016-12-04, Dolphins, 62, 16, 215, 40, 29, 7, 57, 0, 3, 16, 13, 4, 0, 0, 1846, 6, Ravens, 110, 20, 386, 50, 37, 7, 68, 1, 1, 28, 11, 5, 2, 2, 1754, 38
2016-12-04, Broncos, 104, 28, 102, 24, 12, 4, 32, 0, 0, 10, 13, 1, 0, 0, 1526, 20, Jaguars, 154, 38, 179, 42, 19, 6, 65, 1, 2, 19, 18, 6, 2, 1, 2074, 10
2016-12-04, Buccaneers, 81, 30, 268, 30, 20, 6, 35, 0, 1, 20, 13, 5, 1, 1, 1901, 28, Chargers, 119, 25, 211, 26, 15, 6, 45, 0, 2, 18, 8, 4, 0, 0, 1699, 21
2016-12-04, Eagles, 53, 19, 306, 60, 36, 10, 88, 0, 3, 22, 17, 8, 5, 3, 1918, 14, Bengals, 80, 33, 332, 31, 23, 3, 23, 2, 0, 21, 14, 7, 0, 0, 1682, 32
2016-12-04, Chiefs, 123, 22, 266, 25, 21, 13, 128, 1, 0, 17, 10, 3, 2, 2, 1688, 29, Falcons, 128, 30, 290, 34, 22, 5, 30, 0, 1, 32, 10, 6, 1, 0, 1912, 28
2016-12-04, Lions, 85, 23, 337, 42, 30, 6, 39, 0, 0, 24, 12, 5, 0, 0, 2212, 28, Saints, 50, 12, 319, 44, 31, 10, 83, 0, 3, 20, 13, 6, 0, 0, 1388, 13
2016-12-04, Bills, 212, 30, 170, 35, 18, 8, 73, 1, 1, 24, 15, 9, 0, 0, 1815, 24, Raiders, 139, 32, 260, 35, 19, 7, 65, 0, 0, 24, 13, 5, 0, 0, 1785, 38
2016-12-04, Redskins, 87, 18, 246, 37, 21, 7, 35, 1, 1, 19, 11, 5, 0, 0, 1574, 23, Cardinals, 88, 24, 281, 46, 30, 6, 51, 0, 0, 24, 16, 10, 1, 1, 2026, 31
2016-12-04, 49ers, 141, 34, 6, 15, 5, 11, 106, 0, 0, 10, 14, 4, 0, 0, 1722, 6, Bears, 142, 40, 184, 18, 11, 5, 40, 1, 0, 19, 14, 6, 0, 0, 1878, 26
2016-12-04, Texans, 123, 27, 184, 35, 22, 3, 12, 1, 0, 17, 15, 6, 2, 1, 1891, 13, Packers, 109, 26, 200, 30, 20, 4, 30, 1, 0, 16, 12, 4, 2, 1, 1709, 21
2016-12-04, Giants, 56, 14, 178, 39, 24, 4, 24, 0, 2, 16, 11, 4, 3, 0, 1552, 14, Steelers, 117, 30, 272, 37, 24, 12, 115, 1, 1, 20, 15, 7, 1, 1, 2048, 24
2016-12-05, Panthers, 89, 21, 182, 33, 14, 6, 63, 1, 1, 14, 12, 5, 1, 0, 1559, 7, Seahawks, 240, 29, 294, 39, 28, 6, 37, 0, 1, 29, 14, 7, 1, 0, 2041, 40
2016-12-09, Raiders, 135, 31, 109, 41, 17, 10, 82, 0, 0, 18, 18, 5, 3, 1, 1905, 13, Chiefs, 65, 27, 258, 26, 17, 9, 73, 2, 1, 14, 11, 5, 1, 0, 1695, 21
2016-12-11, Jets, 188, 40, 216, 35, 23, 9, 56, 0, 1, 24, 18, 8, 1, 1, 2515, 23, 49ers, 248, 27, 116, 26, 15, 3, 25, 0, 0, 17, 12, 2, 1, 0, 1470, 17
2016-12-11, Bears, 92, 17, 204, 32, 20, 11, 139, 0, 0, 16, 10, 4, 1, 0, 1543, 17, Lions, 114, 28, 209, 35, 21, 7, 55, 0, 2, 25, 12, 6, 0, 0, 2057, 20
2016-12-11, Seahawks, 136, 26, 218, 39, 22, 7, 63, 1, 5, 22, 12, 6, 1, 0, 1910, 10, Packers, 93, 30, 237, 25, 18, 5, 50, 0, 0, 18, 11, 4, 1, 0, 1690, 38
2016-12-11, Cardinals, 175, 27, 125, 33, 18, 7, 54, 2, 2, 21, 13, 4, 0, 0, 1796, 23, Dolphins, 83, 31, 231, 25, 18, 14, 118, 2, 1, 15, 13, 4, 0, 0, 1804, 26
2016-12-11, Bengals, 213, 38, 147, 28, 20, 6, 43, 0, 0, 21, 15, 8, 0, 0, 2093, 23, Browns, 169, 22, 85, 28, 12, 5, 34, 0, 1, 13, 14, 6, 1, 1, 1507, 10
2016-12-11, Steelers, 240, 42, 220, 31, 17, 6, 45, 0, 3, 24, 14, 6, 1, 1, 2321, 27, Bills, 67, 18, 208, 25, 15, 7, 46, 0, 1, 14, 9, 3, 0, 0, 1279, 20
2016-12-11, Texans, 185, 41, 131, 24, 14, 7, 124, 0, 1, 20, 14, 5, 0, 0, 2165, 22, Colts, 83, 15, 265, 45, 24, 9, 59, 1, 2, 21, 12, 5, 1, 0, 1435, 17
2016-12-11, Saints, 46, 16, 248, 41, 25, 13, 104, 0, 3, 14, 13, 4, 2, 1, 1605, 11, Buccaneers, 104, 35, 166, 26, 16, 7, 65, 0, 0, 21, 13, 6, 0, 0, 1995, 16
2016-12-11, Vikings, 85, 29, 292, 34, 24, 7, 93, 1, 0, 22, 11, 3, 1, 0, 1856, 25, Jaguars, 85, 24, 230, 37, 23, 14, 114, 0, 0, 18, 16, 7, 1, 1, 1744, 16
2016-12-11, Chargers, 58, 20, 220, 39, 21, 7, 32, 2, 3, 17, 13, 5, 1, 0, 1643, 16, Panthers, 126, 38, 146, 27, 10, 5, 35, 0, 1, 17, 15, 5, 1, 1, 1957, 28
2016-12-11, Broncos, 18, 9, 330, 52, 36, 9, 87, 2, 0, 19, 11, 3, 2, 1, 1653, 10, Titans, 180, 42, 73, 21, 6, 5, 55, 0, 0, 15, 17, 6, 0, 0, 1947, 13
2016-12-11, Redskins, 107, 23, 227, 21, 14, 5, 86, 0, 1, 16, 7, 2, 1, 1, 1402, 27, Eagles, 95, 26, 288, 46, 32, 5, 54, 1, 1, 24, 18, 9, 3, 2, 2198, 22
2016-12-11, Falcons, 66, 25, 220, 30, 18, 5, 40, 0, 0, 18, 13, 4, 0, 0, 1628, 42, Rams, 104, 23, 208, 41, 24, 11, 105, 3, 2, 21, 14, 6, 0, 0, 1972, 14
2016-12-12, Cowboys, 108, 25, 152, 37, 17, 5, 54, 1, 2, 13, 15, 1, 2, 1, 1748, 7, Giants, 93, 33, 167, 28, 17, 7, 50, 2, 1, 12, 14, 2, 2, 2, 1852, 10
2016-12-16, Rams, 47, 17, 136, 35, 18, 8, 76, 0, 0, 13, 12, 3, 4, 0, 1649, 3, Seahawks, 72, 30, 227, 26, 19, 13, 86, 0, 1, 19, 15, 7, 1, 1, 1951, 24
2016-12-18, Dolphins, 67, 27, 236, 18, 12, 9, 70, 0, 1, 13, 12, 5, 0, 0, 1648, 34, Jets, 116, 23, 244, 46, 25, 3, 42, 1, 3, 20, 15, 5, 3, 0, 1952, 13
2016-12-18, Browns, 107, 21, 162, 28, 17, 4, 51, 0, 0, 16, 11, 3, 1, 1, 1541, 13, Bills, 280, 40, 171, 25, 17, 5, 42, 0, 0, 29, 9, 4, 1, 0, 2059, 33
2016-12-18, Raiders, 145, 29, 200, 30, 19, 2, 15, 1, 1, 18, 13, 4, 0, 0, 1937, 19, Chargers, 73, 22, 190, 30, 17, 6, 44, 1, 1, 14, 15, 8, 1, 0, 1663, 16
2016-12-18, Steelers, 97, 29, 285, 36, 21, 7, 104, 0, 0, 26, 13, 5, 0, 0, 1952, 24, Bengals, 76, 28, 146, 27, 16, 8, 86, 0, 1, 19, 12, 6, 1, 1, 1648, 20
2016-12-18, Colts, 161, 40, 250, 28, 21, 5, 55, 0, 0, 27, 13, 7, 1, 0, 2222, 34, Vikings, 34, 9, 248, 42, 32, 6, 27, 2, 1, 20, 9, 3, 1, 0, 1378, 6
2016-12-18, Titans, 148, 29, 241, 33, 19, 2, 25, 2, 1, 21, 14, 6, 1, 1, 1835, 19, Chiefs, 158, 28, 159, 28, 15, 5, 40, 0, 1, 13, 14, 4, 2, 1, 1765, 17
2016-12-18, Saints, 130, 32, 358, 48, 37, 5, 46, 1, 0, 33, 14, 9, 1, 1, 2233, 48, Cardinals, 116, 15, 309, 40, 28, 7, 52, 2, 0, 26, 10, 5, 1, 1, 1367, 41
2016-12-18, Patriots, 136, 39, 177, 32, 16, 4, 30, 0, 0, 20, 17, 5, 1, 0, 2016, 16, Broncos, 58, 17, 251, 40, 25, 5, 49, 2, 1, 15, 12, 2, 1, 0, 1584, 3
2016-12-18, Lions, 56, 19, 268, 39, 24, 2, 15, 1, 1, 16, 14, 5, 0, 0, 1784, 6, Giants, 114, 32, 186, 28, 20, 5, 46, 0, 0, 17, 15, 7, 0, 0, 1816, 17
2016-12-18, Eagles, 169, 38, 159, 42, 22, 3, 30, 0, 1, 27, 18, 8, 3, 1, 2198, 26, Ravens, 151, 24, 189, 30, 16, 7, 62, 1, 1, 18, 11, 4, 0, 0, 1402, 27
2016-12-18, Packers, 226, 23, 225, 31, 19, 8, 64, 0, 0, 20, 10, 3, 1, 0, 1967, 30, Bears, 95, 19, 354, 43, 30, 6, 40, 1, 3, 29, 8, 3, 0, 0, 1633, 27
2016-12-18, Jaguars, 67, 20, 83, 28, 12, 12, 91, 0, 1, 9, 13, 3, 1, 0, 1398, 20, Texans, 79, 31, 308, 47, 29, 6, 71, 0, 2, 23, 14, 4, 1, 0, 2202, 21
2016-12-18, 49ers, 107, 20, 165, 33, 20, 4, 20, 1, 0, 15, 13, 6, 0, 0, 1439, 13, Falcons, 248, 41, 302, 24, 18, 4, 27, 1, 0, 29, 9, 5, 0, 0, 2161, 41
2016-12-19, Buccaneers, 52, 20, 224, 35, 17, 3, 35, 1, 3, 16, 12, 4, 1, 0, 1436, 20, Cowboys, 185, 32, 264, 36, 32, 8, 91, 1, 0, 24, 13, 5, 0, 0, 2164, 26
2016-12-23, Giants, 114, 25, 356, 63, 38, 5, 50, 0, 3, 24, 22, 10, 2, 1, 2044, 19, Eagles, 118, 30, 168, 25, 14, 1, 5, 0, 1, 15, 12, 4, 1, 0, 1556, 24
2016-12-24, Jets, 111, 29, 128, 24, 8, 6, 77, 1, 3, 14, 11, 1, 3, 2, 1517, 3, Patriots, 114, 40, 211, 29, 18, 3, 20, 0, 0, 21, 18, 11, 0, 0, 2083, 41
2016-12-24, 49ers, 70, 29, 253, 38, 28, 11, 100, 1, 1, 21, 16, 6, 1, 1, 1863, 22, Rams, 99, 29, 78, 24, 11, 5, 45, 0, 2, 13, 13, 4, 1, 1, 1737, 21
2016-12-24, Dolphins, 261, 38, 233, 30, 16, 2, 15, 0, 1, 22, 12, 5, 0, 0, 2020, 34, Bills, 272, 49, 317, 39, 26, 5, 35, 0, 0, 30, 18, 8, 2, 1, 2433, 31
2016-12-24, Titans, 58, 20, 205, 44, 21, 6, 49, 0, 1, 19, 14, 5, 1, 0, 1649, 17, Jaguars, 84, 28, 331, 39, 27, 4, 45, 1, 0, 25, 12, 4, 0, 0, 1951, 38
2016-12-24, Colts, 103, 24, 288, 29, 19, 4, 22, 1, 2, 20, 8, 4, 1, 0, 1435, 25, Raiders, 210, 37, 249, 33, 22, 10, 93, 0, 0, 27, 15, 9, 0, 0, 2165, 33
2016-12-24, Redskins, 208, 35, 270, 29, 18, 7, 73, 0, 0, 21, 13, 8, 1, 0, 1955, 41, Bears, 140, 26, 318, 40, 24, 4, 52, 0, 5, 31, 10, 7, 1, 1, 1645, 21
2016-12-24, Cardinals, 94, 29, 276, 27, 16, 7, 85, 1, 0, 21, 9, 1, 0, 0, 1578, 34, Seahawks, 78, 27, 313, 45, 29, 5, 40, 1, 0, 24, 17, 8, 2, 0, 2022, 31
2016-12-24, Vikings, 93, 20, 353, 50, 34, 8, 70, 2, 0, 22, 15, 5, 3, 3, 1861, 25, Packers, 40, 15, 308, 39, 28, 3, 21, 0, 0, 19, 13, 6, 0, 0, 1739, 38
2016-12-24, Chargers, 34, 19, 322, 46, 23, 9, 92, 0, 1, 19, 15, 5, 2, 2, 1651, 17, Browns, 124, 29, 127, 28, 19, 4, 44, 0, 0, 23, 15, 6, 1, 1, 1949, 20
2016-12-24, Buccaneers, 89, 21, 260, 35, 23, 7, 63, 0, 2, 23, 12, 7, 0, 0, 1704, 24, Saints, 123, 31, 294, 34, 23, 7, 59, 0, 0, 25, 12, 5, 0, 0, 1896, 31
2016-12-24, Falcons, 152, 24, 256, 33, 27, 6, 45, 0, 0, 21, 14, 6, 0, 0, 1965, 33, Panthers, 119, 23, 183, 43, 18, 4, 24, 0, 2, 17, 15, 4, 4, 3, 1635, 16
