Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2012-12-23, Giants, 67, 14, 119, 28, 14, 6, 52, 0, 0, 11, 10, 2, 0, 0, 1239, 14, Ravens, 224, 45, 309, 36, 25, 9, 92, 0, 0, 25, 18, 11, 0, 0, 2361, 33
2012-12-23, Raiders, 47, 22, 142, 36, 20, 6, 70, 0, 1, 12, 15, 4, 2, 0, 1745, 6, Panthers, 112, 28, 159, 29, 18, 10, 97, 1, 1, 16, 15, 6, 0, 0, 1855, 17
2012-12-23, Chargers, 87, 30, 136, 22, 11, 5, 53, 0, 0, 15, 12, 2, 1, 1, 1809, 27, Jets, 69, 23, 156, 25, 15, 6, 40, 1, 1, 18, 11, 2, 1, 0, 1791, 17
2012-12-23, Vikings, 174, 42, 171, 30, 16, 5, 52, 1, 0, 22, 18, 9, 1, 0, 2086, 23, Texans, 34, 16, 153, 33, 18, 9, 60, 2, 0, 11, 11, 1, 0, 0, 1514, 6
2012-12-23, Bears, 152, 33, 145, 26, 12, 2, 12, 1, 0, 15, 13, 3, 0, 0, 1685, 28, Cardinals, 29, 19, 219, 49, 28, 4, 25, 1, 2, 15, 15, 3, 2, 1, 1915, 13
2012-12-23, Bills, 154, 28, 227, 35, 20, 11, 93, 3, 1, 17, 14, 6, 1, 1, 1783, 10, Dolphins, 182, 35, 119, 25, 13, 3, 25, 0, 0, 18, 14, 7, 0, 0, 1817, 24
2012-12-23, Patriots, 103, 27, 246, 41, 24, 4, 39, 0, 2, 23, 12, 4, 0, 0, 1645, 23, Jaguars, 93, 23, 343, 51, 29, 5, 47, 0, 3, 22, 15, 4, 2, 1, 1955, 16
2012-12-23, Redskins, 128, 28, 185, 24, 16, 3, 24, 0, 1, 18, 10, 5, 1, 0, 1763, 27, Eagles, 90, 22, 321, 48, 32, 4, 25, 1, 1, 25, 15, 5, 4, 3, 1837, 20
2012-12-23, Colts, 90, 26, 198, 36, 17, 4, 48, 0, 0, 16, 16, 6, 0, 0, 1660, 20, Chiefs, 352, 44, 155, 22, 10, 9, 75, 1, 2, 22, 10, 2, 1, 0, 1940, 13
2012-12-23, Titans, 79, 22, 101, 30, 13, 5, 35, 0, 2, 10, 15, 4, 2, 0, 1536, 7, Packers, 117, 35, 343, 40, 28, 1, 10, 0, 0, 28, 11, 2, 3, 2, 2064, 55
2012-12-23, 49ers, 82, 19, 231, 36, 19, 6, 58, 1, 1, 17, 11, 3, 1, 1, 1491, 13, Seahawks, 176, 39, 170, 22, 15, 4, 45, 0, 1, 22, 13, 11, 0, 0, 2109, 42
2012-12-23, Browns, 91, 18, 142, 36, 21, 10, 69, 1, 0, 20, 12, 3, 3, 1, 1580, 12, Broncos, 118, 32, 339, 43, 30, 11, 84, 0, 1, 29, 15, 9, 0, 0, 2020, 34
2012-12-23, Bengals, 14, 16, 253, 41, 24, 7, 55, 1, 2, 16, 15, 4, 1, 0, 1695, 13, Steelers, 95, 31, 185, 28, 14, 5, 63, 1, 2, 15, 14, 2, 1, 1, 1905, 10
2012-12-23, Saints, 116, 38, 446, 53, 37, 6, 42, 0, 0, 33, 19, 11, 0, 0, 2519, 34, Cowboys, 40, 11, 406, 43, 26, 5, 32, 1, 0, 18, 10, 2, 1, 1, 1348, 31
2012-12-30, Raiders, 115, 29, 150, 28, 13, 9, 67, 0, 1, 17, 15, 8, 0, 0, 1698, 21, Chargers, 70, 31, 140, 17, 13, 8, 60, 0, 0, 14, 11, 2, 1, 1, 1902, 24
2012-12-30, Eagles, 110, 27, 207, 37, 21, 6, 52, 0, 1, 18, 14, 4, 4, 2, 1707, 7, Giants, 185, 35, 212, 22, 14, 1, 5, 0, 0, 32, 8, 5, 0, 0, 1893, 42
2012-12-30, Ravens, 206, 46, 146, 33, 19, 10, 102, 0, 1, 23, 18, 5, 2, 2, 2139, 17, Bengals, 47, 21, 142, 26, 15, 4, 40, 0, 0, 9, 13, 3, 0, 0, 1461, 23
2012-12-30, Panthers, 273, 39, 257, 34, 17, 4, 36, 0, 1, 28, 16, 10, 0, 0, 2035, 44, Saints, 63, 18, 378, 43, 29, 5, 55, 0, 1, 22, 12, 4, 2, 2, 1565, 38
2012-12-30, Dolphins, 47, 15, 209, 35, 20, 3, 23, 1, 1, 16, 13, 5, 1, 0, 1462, 0, Patriots, 167, 38, 276, 36, 22, 6, 48, 0, 0, 28, 16, 8, 3, 2, 2138, 28
2012-12-30, Jaguars, 122, 23, 253, 41, 25, 7, 35, 0, 3, 21, 16, 7, 3, 0, 1941, 20, Titans, 79, 34, 142, 15, 9, 5, 43, 0, 0, 12, 14, 6, 2, 0, 1659, 38
2012-12-30, Browns, 138, 26, 182, 32, 22, 9, 79, 3, 1, 18, 10, 3, 2, 1, 1779, 10, Steelers, 91, 28, 121, 23, 15, 3, 58, 0, 0, 17, 13, 5, 0, 0, 1821, 24
2012-12-30, Rams, 79, 19, 252, 42, 25, 14, 98, 0, 1, 20, 11, 2, 2, 1, 1631, 13, Seahawks, 153, 30, 209, 19, 15, 10, 80, 0, 0, 17, 12, 5, 0, 0, 1969, 20
2012-12-30, Texans, 102, 20, 250, 36, 24, 9, 64, 0, 2, 19, 11, 5, 0, 0, 1731, 16, Colts, 81, 33, 184, 28, 14, 3, 24, 0, 0, 19, 15, 9, 0, 0, 1869, 28
2012-12-30, Cardinals, 55, 17, 207, 34, 19, 5, 34, 1, 1, 11, 12, 3, 1, 1, 1437, 13, 49ers, 129, 37, 278, 29, 17, 3, 25, 0, 0, 20, 14, 4, 2, 2, 2163, 27
2012-12-30, Jets, 133, 36, 199, 35, 17, 4, 45, 1, 1, 19, 17, 7, 1, 0, 1940, 9, Bills, 109, 31, 225, 26, 12, 4, 24, 1, 0, 16, 15, 7, 1, 1, 1660, 28
2012-12-30, Chiefs, 93, 28, 26, 16, 7, 5, 32, 0, 0, 8, 14, 4, 0, 0, 1350, 3, Broncos, 172, 43, 316, 33, 25, 5, 30, 1, 0, 32, 12, 7, 0, 0, 2250, 38
2012-12-30, Bears, 144, 35, 245, 31, 18, 3, 35, 0, 0, 19, 15, 4, 0, 0, 2049, 26, Lions, 72, 20, 255, 42, 24, 4, 29, 3, 1, 20, 14, 7, 0, 0, 1551, 24
2012-12-30, Packers, 72, 16, 333, 40, 28, 7, 43, 1, 0, 24, 13, 6, 1, 1, 1685, 34, Vikings, 217, 37, 227, 28, 16, 10, 98, 0, 0, 25, 12, 6, 1, 1, 1915, 37
2012-12-30, Buccaneers, 144, 30, 222, 35, 19, 2, 15, 0, 1, 18, 16, 7, 0, 0, 1925, 22, Falcons, 65, 16, 213, 44, 28, 2, 15, 0, 0, 15, 14, 3, 3, 1, 1675, 17
2012-12-30, Cowboys, 100, 22, 196, 37, 20, 1, 6, 0, 3, 20, 13, 7, 0, 0, 1594, 18, Redskins, 274, 42, 87, 18, 9, 2, 20, 0, 0, 24, 11, 5, 0, 0, 2006, 28
2013-01-05, Vikings, 167, 29, 157, 30, 11, 4, 30, 2, 1, 17, 14, 5, 2, 0, 1622, 10, Packers, 76, 31, 250, 33, 23, 2, 10, 0, 0, 20, 14, 3, 1, 1, 1978, 24
2013-01-05, Bengals, 80, 16, 118, 30, 14, 5, 51, 0, 1, 12, 9, 0, 2, 1, 1271, 13, Texans, 158, 39, 262, 38, 29, 7, 55, 0, 1, 24, 17, 8, 1, 0, 2329, 19
2013-01-06, Seahawks, 224, 37, 156, 26, 15, 4, 30, 1, 0, 22, 13, 5, 2, 1, 2060, 24, Redskins, 104, 23, 99, 29, 13, 3, 15, 1, 1, 15, 11, 5, 2, 0, 1540, 14
2013-01-06, Colts, 152, 30, 267, 54, 28, 5, 37, 1, 1, 25, 20, 9, 2, 0, 2252, 9, Ravens, 170, 32, 269, 23, 12, 9, 70, 2, 0, 18, 10, 4, 0, 0, 1348, 24
2013-01-12, Ravens, 155, 39, 324, 34, 18, 8, 56, 1, 0, 21, 17, 7, 1, 0, 2196, 38, Broncos, 125, 41, 273, 43, 28, 10, 87, 1, 2, 30, 16, 7, 1, 1, 2406, 35
2013-01-12, Packers, 104, 16, 248, 39, 26, 5, 26, 1, 1, 20, 12, 5, 1, 1, 1319, 31, 49ers, 323, 43, 256, 31, 17, 8, 86, 0, 1, 29, 13, 8, 0, 0, 2281, 45
2013-01-13, Texans, 91, 23, 334, 51, 34, 3, 20, 0, 1, 25, 15, 4, 4, 3, 1884, 28, Patriots, 122, 24, 335, 40, 25, 5, 56, 0, 0, 24, 13, 6, 0, 0, 1716, 41
2013-01-13, Seahawks, 123, 28, 368, 36, 24, 6, 35, 1, 1, 28, 8, 3, 1, 0, 1727, 28, Falcons, 167, 26, 250, 35, 24, 3, 11, 0, 2, 24, 11, 6, 0, 0, 1873, 30
2013-01-20, Ravens, 121, 33, 235, 36, 21, 5, 60, 0, 0, 25, 12, 5, 0, 0, 1866, 28, Patriots, 108, 28, 320, 54, 29, 4, 40, 1, 2, 28, 15, 7, 2, 1, 1734, 13
2013-01-20, 49ers, 149, 29, 224, 21, 16, 4, 24, 1, 0, 21, 6, 2, 0, 0, 1676, 28, Falcons, 81, 23, 396, 42, 30, 2, 30, 1, 1, 27, 9, 5, 1, 0, 1924, 24
2013-02-03, Ravens, 93, 35, 274, 33, 22, 2, 20, 1, 0, 21, 16, 9, 2, 0, 1943, 34, 49ers, 182, 29, 286, 28, 16, 5, 33, 1, 1, 23, 9, 2, 1, 0, 1657, 31
