Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2014-12-21, Lions, 138, 26, 229, 39, 22, 7, 60, 1, 2, 22, 13, 5, 2, 2, 1916, 20, Bears, 64, 22, 170, 39, 23, 5, 86, 0, 1, 17, 15, 5, 3, 1, 1684, 14
2014-12-21, Packers, 121, 31, 310, 40, 31, 5, 40, 1, 0, 23, 13, 6, 1, 0, 2318, 20, Buccaneers, 16, 14, 93, 26, 12, 3, 30, 0, 1, 6, 14, 4, 1, 1, 1282, 3
2014-12-21, Seahawks, 267, 34, 329, 32, 21, 11, 97, 0, 0, 23, 12, 5, 0, 0, 1983, 35, Cardinals, 29, 15, 187, 45, 18, 1, 5, 0, 1, 17, 15, 3, 1, 1, 1617, 6
2014-12-22, Broncos, 85, 19, 300, 44, 28, 6, 72, 0, 4, 22, 12, 5, 0, 0, 1702, 28, Bengals, 207, 37, 146, 25, 17, 7, 45, 1, 1, 20, 11, 2, 1, 1, 1898, 37
2014-12-28, Saints, 70, 23, 268, 38, 24, 2, 15, 0, 3, 20, 14, 7, 1, 1, 1633, 23, Buccaneers, 183, 39, 97, 23, 14, 4, 23, 0, 1, 18, 17, 9, 0, 0, 1967, 20
2014-12-28, Cowboys, 174, 27, 299, 34, 22, 7, 48, 0, 1, 20, 12, 4, 0, 0, 1824, 44, Redskins, 104, 24, 309, 41, 27, 9, 101, 2, 2, 20, 12, 4, 2, 0, 1776, 17
2014-12-28, Jaguars, 121, 14, 112, 34, 15, 4, 25, 0, 0, 13, 11, 0, 2, 1, 1212, 17, Texans, 123, 39, 235, 35, 25, 6, 55, 1, 1, 24, 18, 10, 0, 0, 2388, 23
2014-12-28, Rams, 42, 19, 203, 37, 26, 6, 45, 1, 2, 15, 12, 3, 1, 0, 1729, 6, Seahawks, 132, 34, 222, 25, 17, 2, 20, 1, 1, 16, 15, 7, 1, 0, 1871, 20
2014-12-28, Eagles, 164, 32, 262, 36, 23, 5, 35, 0, 1, 23, 16, 7, 0, 0, 1523, 34, Giants, 76, 25, 429, 53, 28, 8, 106, 0, 1, 22, 18, 7, 0, 0, 2077, 26
2014-12-28, Lions, 111, 23, 202, 41, 20, 10, 53, 1, 0, 23, 11, 4, 3, 1, 1542, 20, Packers, 152, 38, 225, 23, 18, 5, 40, 2, 0, 24, 13, 8, 1, 0, 2058, 30
2014-12-28, Cardinals, 98, 25, 299, 40, 23, 3, 21, 0, 3, 26, 10, 4, 0, 0, 1836, 17, 49ers, 206, 33, 189, 26, 15, 10, 78, 0, 0, 18, 12, 5, 0, 0, 1764, 20
2014-12-28, Bears, 99, 21, 165, 36, 23, 8, 50, 0, 0, 12, 15, 4, 3, 2, 1893, 9, Vikings, 121, 33, 190, 25, 17, 4, 25, 0, 1, 15, 15, 8, 1, 0, 1707, 13
2014-12-28, Panthers, 194, 35, 112, 16, 10, 5, 36, 0, 0, 17, 10, 4, 1, 0, 1873, 34, Falcons, 63, 16, 225, 47, 29, 6, 36, 1, 2, 16, 16, 7, 3, 1, 1727, 3
2014-12-28, Bills, 104, 33, 164, 23, 16, 5, 44, 1, 0, 16, 11, 5, 0, 0, 1743, 17, Patriots, 116, 25, 144, 33, 18, 5, 55, 0, 0, 14, 15, 5, 3, 1, 1857, 9
2014-12-28, Chargers, 112, 25, 249, 34, 20, 10, 67, 1, 2, 21, 11, 2, 3, 1, 1881, 7, Chiefs, 111, 26, 140, 27, 16, 7, 46, 0, 0, 15, 12, 2, 0, 0, 1719, 19
2014-12-28, Browns, 109, 29, 150, 28, 14, 7, 58, 1, 1, 16, 13, 3, 1, 1, 1843, 10, Ravens, 129, 28, 290, 36, 22, 8, 55, 0, 0, 22, 13, 4, 1, 0, 1757, 20
2014-12-28, Raiders, 67, 18, 132, 36, 18, 9, 86, 1, 1, 10, 15, 5, 1, 0, 1619, 14, Broncos, 142, 34, 309, 39, 23, 1, 16, 1, 0, 25, 15, 7, 1, 1, 1981, 47
2014-12-28, Jets, 104, 34, 390, 27, 21, 5, 40, 1, 0, 18, 14, 6, 2, 1, 1876, 37, Dolphins, 179, 20, 208, 39, 23, 5, 40, 1, 0, 23, 13, 4, 1, 0, 1724, 24
2014-12-28, Bengals, 116, 29, 221, 38, 27, 5, 45, 1, 2, 19, 14, 6, 3, 2, 2098, 17, Steelers, 29, 18, 317, 39, 24, 1, 10, 1, 2, 18, 11, 3, 1, 0, 1502, 27
2014-12-28, Colts, 64, 30, 314, 35, 23, 4, 20, 0, 0, 16, 16, 5, 3, 1, 2006, 27, Titans, 142, 24, 50, 31, 13, 4, 20, 1, 0, 9, 16, 4, 3, 1, 1594, 10
2015-01-03, Cardinals, 27, 15, 51, 28, 16, 7, 38, 1, 2, 8, 12, 3, 0, 0, 1374, 16, Panthers, 188, 41, 198, 32, 18, 8, 80, 2, 1, 25, 15, 5, 2, 0, 2226, 27
2015-01-03, Ravens, 53, 25, 246, 29, 18, 2, 14, 1, 0, 19, 11, 4, 1, 1, 1483, 30, Steelers, 68, 19, 319, 48, 33, 8, 114, 1, 2, 22, 16, 5, 3, 2, 2117, 17
2015-01-04, Lions, 90, 22, 307, 42, 28, 8, 44, 2, 1, 19, 11, 4, 1, 0, 1773, 20, Cowboys, 73, 21, 242, 31, 19, 6, 46, 1, 0, 18, 14, 6, 2, 2, 1827, 24
2015-01-04, Bengals, 110, 21, 144, 35, 18, 6, 45, 1, 0, 14, 15, 6, 0, 0, 1550, 10, Colts, 114, 25, 368, 44, 31, 9, 66, 1, 0, 22, 14, 6, 0, 0, 2050, 26
2015-01-10, Ravens, 136, 28, 292, 45, 28, 7, 65, 0, 2, 28, 9, 1, 3, 3, 1959, 31, Patriots, 14, 13, 408, 51, 34, 7, 60, 0, 1, 29, 11, 6, 0, 0, 1641, 35
2015-01-10, Panthers, 132, 30, 230, 36, 23, 5, 35, 1, 2, 21, 16, 9, 1, 1, 2043, 17, Seahawks, 100, 28, 248, 22, 15, 6, 60, 0, 0, 16, 13, 7, 0, 0, 1557, 31
2015-01-11, Cowboys, 145, 28, 170, 19, 15, 5, 35, 1, 0, 21, 8, 4, 1, 0, 1839, 21, Packers, 119, 29, 297, 35, 24, 10, 87, 1, 0, 23, 14, 9, 0, 0, 1761, 26
2015-01-11, Colts, 99, 28, 265, 43, 27, 10, 67, 0, 2, 23, 13, 5, 0, 0, 2041, 24, Broncos, 88, 20, 200, 46, 26, 2, 8, 1, 0, 19, 16, 4, 2, 1, 1559, 13
2015-01-18, Colts, 83, 19, 126, 33, 12, 3, 23, 1, 2, 17, 11, 3, 0, 0, 1331, 7, Patriots, 177, 40, 220, 35, 23, 6, 45, 0, 1, 28, 18, 12, 2, 2, 2269, 45
2015-01-18, Packers, 135, 30, 171, 34, 19, 5, 45, 0, 2, 19, 14, 3, 0, 0, 1935, 22, Seahawks, 194, 35, 203, 30, 15, 8, 40, 1, 4, 20, 16, 8, 1, 1, 1864, 28
2015-02-01, Patriots, 57, 21, 320, 50, 37, 5, 36, 0, 2, 25, 14, 8, 0, 0, 2026, 28, Seahawks, 162, 29, 234, 21, 12, 7, 70, 0, 1, 20, 10, 3, 0, 0, 1574, 24
