Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2011-12-24, Broncos, 133, 35, 152, 29, 13, 7, 58, 1, 3, 18, 13, 2, 3, 2, 1831, 14, Bills, 160, 28, 191, 27, 15, 8, 69, 0, 0, 14, 12, 2, 0, 0, 1769, 40
2011-12-24, Buccaneers, 59, 19, 258, 38, 28, 7, 64, 3, 1, 23, 11, 5, 3, 1, 1977, 16, Panthers, 270, 31, 163, 17, 12, 8, 77, 0, 0, 20, 6, 0, 2, 2, 1623, 48
2011-12-25, Bears, 199, 42, 242, 28, 19, 6, 28, 0, 2, 24, 12, 6, 0, 0, 2148, 21, Packers, 81, 21, 282, 29, 21, 0, 0, 0, 0, 19, 9, 5, 0, 0, 1452, 35
2011-12-26, Falcons, 35, 14, 434, 61, 40, 7, 57, 1, 0, 23, 17, 8, 3, 0, 1999, 16, Saints, 164, 23, 299, 39, 23, 4, 46, 0, 2, 26, 13, 10, 0, 0, 1601, 45
2012-01-01, Titans, 86, 22, 275, 35, 22, 6, 47, 1, 0, 17, 14, 6, 0, 0, 1522, 23, Texans, 152, 30, 235, 32, 22, 7, 55, 1, 0, 22, 14, 5, 0, 0, 2078, 22
2012-01-01, Panthers, 164, 24, 137, 25, 15, 1, 5, 1, 1, 21, 5, 0, 0, 0, 1526, 17, Saints, 208, 35, 409, 38, 31, 6, 60, 0, 1, 33, 9, 6, 1, 0, 2074, 45
2012-01-01, Colts, 56, 22, 242, 40, 27, 4, 40, 1, 2, 19, 14, 6, 1, 0, 1752, 13, Jaguars, 190, 35, 71, 19, 11, 1, 10, 1, 0, 15, 13, 5, 1, 0, 1848, 19
2012-01-01, Seahawks, 178, 34, 191, 35, 21, 7, 55, 0, 1, 19, 16, 3, 0, 0, 2022, 20, Cardinals, 131, 31, 257, 40, 22, 9, 76, 1, 1, 20, 17, 7, 1, 1, 2119, 23
2012-01-01, Jets, 129, 27, 245, 33, 22, 6, 40, 0, 3, 20, 11, 4, 0, 0, 1733, 17, Dolphins, 82, 26, 128, 32, 22, 5, 35, 0, 2, 14, 15, 8, 0, 0, 1867, 19
2012-01-01, Lions, 73, 15, 502, 59, 36, 11, 101, 2, 2, 32, 11, 4, 2, 1, 1700, 41, Packers, 81, 24, 469, 44, 31, 6, 78, 1, 1, 27, 12, 6, 0, 0, 1900, 45
2012-01-01, Bills, 106, 20, 296, 46, 29, 5, 45, 0, 4, 26, 7, 1, 3, 2, 1822, 21, Patriots, 138, 29, 342, 36, 24, 4, 77, 0, 1, 28, 12, 6, 0, 0, 1778, 49
2012-01-01, Buccaneers, 35, 14, 259, 45, 31, 2, 20, 1, 3, 18, 12, 6, 1, 0, 1792, 24, Falcons, 251, 38, 177, 21, 13, 3, 20, 1, 1, 22, 11, 6, 1, 1, 1808, 45
2012-01-01, Bears, 92, 25, 117, 25, 15, 4, 20, 2, 1, 10, 13, 5, 0, 0, 1726, 17, Vikings, 79, 27, 222, 42, 21, 5, 38, 0, 3, 16, 15, 3, 2, 1, 1874, 13
2012-01-01, Redskins, 130, 25, 247, 45, 22, 6, 71, 0, 1, 21, 16, 6, 2, 0, 1841, 10, Eagles, 75, 19, 315, 39, 24, 8, 75, 1, 1, 24, 11, 5, 0, 0, 1759, 34
2012-01-01, Cowboys, 49, 16, 251, 37, 29, 7, 43, 1, 1, 19, 12, 4, 1, 0, 1527, 14, Giants, 106, 31, 331, 33, 24, 3, 28, 0, 0, 20, 15, 7, 1, 0, 2073, 31
2012-01-01, Chiefs, 106, 30, 175, 29, 15, 6, 36, 1, 0, 14, 15, 5, 0, 0, 1622, 7, Broncos, 216, 47, 50, 22, 6, 6, 49, 1, 1, 16, 18, 5, 1, 0, 1978, 3
2012-01-01, 49ers, 116, 37, 205, 31, 21, 5, 80, 0, 0, 21, 16, 6, 1, 1, 2108, 34, Rams, 111, 25, 200, 34, 14, 6, 50, 0, 2, 18, 15, 5, 1, 0, 1492, 27
2012-01-01, Ravens, 221, 32, 126, 19, 15, 7, 59, 0, 0, 15, 13, 5, 0, 0, 1766, 24, Bengals, 105, 24, 231, 44, 22, 4, 35, 1, 0, 19, 17, 8, 0, 0, 1834, 16
2012-01-01, Steelers, 161, 36, 199, 40, 23, 4, 37, 2, 0, 22, 16, 8, 2, 1, 2351, 13, Browns, 72, 15, 168, 41, 16, 5, 40, 0, 1, 14, 14, 4, 0, 0, 1249, 9
2012-01-01, Chargers, 153, 31, 310, 26, 19, 8, 68, 0, 1, 25, 10, 7, 1, 0, 1827, 38, Raiders, 103, 24, 417, 43, 28, 8, 64, 0, 1, 28, 13, 8, 0, 0, 1773, 26
2012-01-07, Bengals, 76, 19, 224, 42, 27, 3, 25, 0, 3, 21, 13, 6, 2, 0, 1817, 10, Texans, 188, 35, 152, 20, 11, 5, 87, 0, 0, 19, 12, 6, 0, 0, 1783, 31
2012-01-07, Lions, 32, 10, 380, 43, 28, 7, 64, 0, 2, 22, 10, 7, 0, 0, 1344, 28, Saints, 167, 36, 459, 43, 33, 3, 18, 2, 0, 34, 11, 7, 4, 3, 2256, 45
2012-01-08, Steelers, 156, 23, 244, 40, 22, 6, 61, 0, 1, 21, 16, 7, 1, 0, 1866, 23, Broncos, 131, 34, 316, 21, 10, 5, 30, 1, 0, 18, 10, 3, 0, 0, 1745, 29
2012-01-08, Falcons, 64, 21, 183, 41, 24, 3, 15, 0, 0, 14, 14, 4, 3, 0, 1526, 2, Giants, 172, 31, 270, 32, 23, 7, 73, 0, 0, 19, 15, 8, 1, 1, 2074, 24
2012-01-14, Broncos, 144, 40, 108, 26, 9, 5, 55, 1, 0, 15, 18, 7, 3, 2, 2003, 10, Patriots, 146, 30, 363, 34, 26, 2, 20, 1, 1, 31, 6, 3, 0, 0, 1597, 45
2012-01-14, Saints, 37, 14, 435, 63, 40, 0, 0, 3, 2, 26, 14, 5, 0, 0, 1880, 32, 49ers, 143, 22, 264, 42, 24, 3, 33, 1, 0, 17, 15, 4, 0, 0, 1720, 36
2012-01-15, Giants, 95, 27, 325, 33, 21, 3, 30, 0, 1, 19, 16, 8, 0, 0, 1775, 37, Packers, 147, 23, 241, 46, 26, 3, 20, 3, 1, 25, 12, 6, 1, 0, 1825, 20
2012-01-15, Texans, 131, 28, 184, 35, 17, 3, 20, 1, 3, 16, 15, 5, 1, 0, 1720, 13, Ravens, 87, 31, 140, 27, 14, 0, 0, 0, 0, 11, 16, 4, 1, 0, 1880, 20
2012-01-22, Ravens, 116, 31, 282, 36, 22, 6, 33, 0, 1, 19, 17, 9, 1, 0, 2013, 20, Patriots, 96, 31, 234, 36, 22, 1, 5, 1, 2, 25, 11, 5, 1, 1, 1587, 23
2012-01-22, Giants, 85, 26, 267, 58, 32, 9, 60, 0, 0, 20, 21, 7, 1, 0, 2376, 20, 49ers, 150, 28, 178, 26, 12, 6, 50, 2, 0, 15, 13, 1, 0, 0, 1698, 17
2012-02-05, Giants, 114, 28, 282, 40, 30, 4, 24, 0, 0, 26, 11, 5, 0, 0, 2225, 21, Patriots, 83, 19, 266, 41, 27, 5, 28, 0, 1, 21, 12, 6, 1, 1, 1375, 17
