Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2013-10-27, 49ers, 221, 38, 177, 17, 11, 4, 35, 1, 0, 25, 9, 6, 2, 2, 1709, 42, Jaguars, 90, 25, 228, 45, 29, 6, 76, 1, 0, 20, 14, 4, 5, 3, 1891, 10
2013-10-27, Giants, 88, 31, 237, 39, 25, 11, 92, 1, 0, 16, 19, 8, 1, 0, 2285, 15, Eagles, 48, 19, 152, 35, 23, 4, 48, 1, 2, 15, 12, 3, 2, 0, 1315, 7
2013-10-28, Seahawks, 44, 15, 91, 18, 10, 10, 83, 0, 0, 7, 11, 2, 0, 0, 1311, 14, Rams, 200, 37, 139, 31, 15, 8, 53, 0, 2, 23, 14, 5, 1, 0, 2289, 9
2013-10-31, Bengals, 163, 35, 302, 53, 32, 3, 63, 1, 3, 28, 20, 10, 1, 1, 2402, 20, Dolphins, 157, 30, 188, 28, 20, 2, 25, 1, 0, 15, 14, 3, 0, 0, 1700, 22
2013-11-03, Ravens, 55, 21, 223, 41, 24, 9, 80, 1, 1, 18, 16, 7, 1, 1, 1750, 18, Browns, 73, 29, 242, 37, 24, 6, 55, 1, 0, 19, 15, 4, 2, 2, 1850, 24
2013-11-03, Chiefs, 95, 23, 115, 29, 19, 5, 38, 0, 0, 15, 13, 3, 0, 0, 1786, 23, Bills, 241, 38, 229, 39, 18, 6, 48, 1, 2, 25, 13, 4, 2, 0, 1814, 13
2013-11-03, Steelers, 108, 20, 371, 48, 28, 8, 96, 1, 2, 24, 13, 5, 3, 1, 1872, 31, Patriots, 197, 35, 413, 33, 23, 3, 30, 1, 0, 33, 12, 7, 1, 0, 1728, 55
2013-11-03, Buccaneers, 205, 38, 145, 24, 18, 8, 99, 0, 0, 24, 15, 8, 0, 0, 2197, 24, Seahawks, 198, 35, 217, 26, 19, 6, 67, 1, 2, 26, 12, 8, 0, 0, 1812, 27
2013-11-03, Saints, 41, 13, 366, 51, 30, 9, 59, 0, 2, 23, 11, 3, 3, 1, 1772, 20, Jets, 198, 36, 140, 20, 9, 8, 62, 0, 0, 14, 14, 4, 0, 0, 1828, 26
2013-11-03, Falcons, 78, 20, 211, 27, 20, 7, 59, 1, 3, 12, 10, 4, 0, 0, 1409, 10, Panthers, 131, 33, 242, 37, 23, 2, 15, 0, 2, 27, 14, 8, 1, 1, 2191, 34
2013-11-03, Vikings, 169, 29, 224, 37, 25, 4, 35, 1, 1, 22, 13, 5, 3, 2, 1887, 23, Cowboys, 36, 9, 314, 51, 34, 5, 45, 0, 1, 20, 14, 5, 0, 0, 1713, 27
2013-11-03, Colts, 69, 14, 245, 40, 18, 3, 15, 0, 0, 17, 13, 4, 0, 0, 1428, 27, Texans, 143, 33, 340, 34, 20, 5, 86, 0, 0, 22, 14, 6, 1, 0, 2172, 24
2013-11-03, Chargers, 69, 16, 341, 46, 29, 7, 63, 0, 2, 25, 9, 3, 1, 1, 1558, 24, Redskins, 209, 40, 291, 32, 23, 7, 65, 0, 1, 27, 17, 12, 0, 0, 2403, 30
2013-11-03, Eagles, 124, 25, 418, 31, 24, 7, 52, 0, 0, 21, 10, 4, 0, 0, 1326, 49, Raiders, 210, 33, 350, 56, 29, 8, 70, 0, 2, 29, 18, 6, 1, 0, 2274, 20
2013-11-03, Titans, 198, 35, 165, 22, 13, 3, 30, 0, 2, 22, 12, 7, 0, 0, 1629, 28, Rams, 160, 32, 203, 35, 20, 6, 44, 2, 0, 21, 13, 5, 1, 0, 1971, 21
2013-11-04, Bears, 171, 33, 271, 41, 22, 4, 45, 0, 0, 25, 14, 6, 1, 1, 1989, 27, Packers, 199, 29, 113, 21, 12, 0, 0, 0, 1, 17, 9, 1, 0, 0, 1611, 20
2013-11-07, Redskins, 191, 36, 242, 37, 24, 8, 63, 0, 0, 27, 16, 9, 2, 1, 2161, 27, Vikings, 91, 24, 216, 27, 21, 1, 7, 0, 1, 22, 10, 6, 0, 0, 1439, 34
2013-11-10, Bengals, 120, 31, 244, 51, 24, 9, 134, 0, 3, 21, 19, 5, 5, 3, 2278, 17, Ravens, 85, 30, 104, 36, 20, 8, 65, 1, 2, 18, 16, 3, 0, 0, 1895, 20
2013-11-10, Rams, 140, 37, 232, 16, 9, 8, 46, 1, 0, 12, 15, 7, 1, 0, 1838, 38, Colts, 18, 14, 388, 52, 31, 2, 20, 1, 4, 21, 12, 2, 2, 0, 1762, 8
2013-11-10, Panthers, 109, 31, 141, 32, 16, 3, 25, 1, 1, 15, 17, 7, 0, 0, 1923, 10, 49ers, 105, 24, 46, 22, 11, 4, 25, 1, 1, 10, 13, 2, 0, 0, 1677, 9
2013-11-10, Raiders, 107, 25, 106, 26, 11, 8, 65, 1, 1, 12, 12, 2, 0, 0, 1678, 20, Giants, 133, 38, 118, 22, 12, 1, 5, 2, 1, 19, 14, 7, 0, 0, 1922, 24
2013-11-10, Texans, 76, 21, 159, 43, 22, 7, 53, 1, 0, 17, 16, 6, 1, 0, 1732, 24, Cardinals, 97, 29, 235, 32, 20, 6, 29, 2, 1, 19, 10, 3, 0, 0, 1868, 27
2013-11-10, Bills, 95, 22, 132, 39, 22, 4, 28, 0, 1, 16, 14, 3, 1, 1, 1484, 10, Steelers, 136, 33, 164, 30, 18, 6, 42, 0, 1, 19, 17, 8, 0, 0, 2116, 23
2013-11-10, Cowboys, 89, 16, 104, 24, 10, 11, 82, 0, 0, 9, 9, 0, 0, 0, 1228, 17, Saints, 242, 38, 383, 41, 34, 6, 44, 1, 0, 40, 12, 9, 1, 1, 2372, 49
2013-11-10, Seahawks, 211, 42, 279, 26, 19, 9, 80, 0, 0, 25, 15, 9, 0, 0, 2130, 33, Falcons, 64, 16, 162, 36, 23, 1, 15, 1, 0, 16, 12, 4, 1, 1, 1470, 10
2013-11-10, Lions, 145, 26, 219, 35, 18, 5, 51, 0, 1, 21, 12, 5, 1, 0, 1705, 21, Bears, 38, 20, 300, 49, 27, 5, 39, 0, 1, 19, 17, 7, 2, 1, 1895, 19
2013-11-10, Eagles, 204, 37, 211, 18, 12, 5, 65, 1, 0, 19, 11, 4, 0, 0, 1536, 27, Packers, 99, 30, 297, 44, 29, 5, 31, 0, 2, 23, 16, 7, 2, 1, 2064, 13
2013-11-10, Broncos, 84, 22, 313, 36, 25, 3, 28, 1, 0, 22, 8, 3, 0, 0, 1317, 28, Chargers, 131, 35, 198, 29, 19, 6, 40, 0, 0, 20, 16, 7, 1, 1, 2283, 20
2013-11-10, Jaguars, 54, 30, 160, 23, 14, 4, 19, 0, 2, 13, 12, 3, 0, 0, 1764, 29, Titans, 83, 27, 279, 42, 26, 6, 45, 3, 1, 19, 18, 10, 0, 0, 1836, 27
2013-11-11, Dolphins, 2, 14, 211, 42, 27, 4, 70, 0, 1, 16, 12, 4, 1, 0, 1512, 19, Buccaneers, 140, 37, 124, 21, 11, 9, 70, 0, 1, 18, 12, 3, 0, 0, 2088, 22
2013-11-14, Colts, 137, 32, 229, 36, 23, 5, 51, 0, 0, 24, 13, 6, 0, 0, 1943, 30, Titans, 122, 24, 218, 28, 22, 4, 34, 1, 0, 20, 11, 6, 0, 0, 1657, 27
2013-11-17, Redskins, 191, 38, 236, 35, 17, 4, 39, 1, 1, 23, 17, 8, 1, 0, 2022, 16, Eagles, 126, 33, 276, 26, 17, 9, 68, 0, 0, 22, 13, 4, 2, 1, 1578, 24
2013-11-17, Cardinals, 14, 24, 402, 42, 30, 5, 42, 0, 0, 19, 16, 5, 0, 0, 2153, 27, Jaguars, 32, 16, 242, 42, 27, 6, 40, 0, 2, 14, 14, 2, 3, 2, 1447, 14
2013-11-17, Falcons, 152, 20, 268, 43, 24, 7, 45, 1, 2, 24, 7, 1, 2, 1, 1606, 28, Buccaneers, 186, 38, 224, 25, 20, 11, 121, 0, 0, 24, 11, 3, 2, 1, 1994, 41
2013-11-17, Packers, 55, 20, 339, 34, 24, 5, 38, 0, 3, 16, 8, 2, 1, 0, 1486, 13, Giants, 78, 24, 256, 35, 25, 3, 30, 0, 1, 19, 14, 4, 2, 2, 2114, 27
2013-11-17, Raiders, 165, 31, 176, 32, 18, 8, 77, 0, 0, 12, 18, 5, 0, 0, 1891, 28, Texans, 90, 21, 304, 49, 25, 9, 50, 1, 1, 14, 16, 2, 1, 0, 1709, 23
2013-11-17, Lions, 107, 25, 344, 46, 19, 8, 45, 2, 1, 21, 16, 6, 4, 1, 1664, 27, Steelers, 40, 27, 358, 45, 29, 4, 23, 0, 0, 24, 16, 6, 1, 1, 1936, 37
2013-11-17, Chiefs, 144, 25, 200, 45, 21, 9, 53, 1, 0, 24, 13, 4, 1, 0, 1807, 17, Broncos, 104, 36, 323, 40, 24, 13, 82, 1, 0, 24, 16, 6, 0, 0, 1793, 27
2013-11-17, Browns, 102, 19, 228, 56, 27, 5, 40, 1, 3, 15, 18, 4, 4, 1, 1944, 20, Bengals, 106, 31, 118, 28, 14, 8, 64, 0, 2, 10, 14, 1, 0, 0, 1656, 41
2013-11-17, Chargers, 154, 26, 281, 34, 22, 10, 76, 0, 1, 22, 11, 4, 0, 0, 1884, 16, Dolphins, 104, 19, 239, 35, 22, 3, 15, 0, 1, 21, 10, 2, 0, 0, 1716, 20
2013-11-17, Ravens, 174, 41, 143, 31, 17, 5, 46, 0, 2, 23, 18, 8, 2, 1, 2141, 20, Bears, 104, 26, 215, 31, 19, 13, 111, 0, 0, 18, 13, 5, 0, 0, 1838, 23
2013-11-17, 49ers, 81, 22, 115, 31, 17, 5, 45, 0, 1, 12, 15, 6, 0, 0, 1521, 20, Saints, 92, 23, 295, 43, 30, 4, 48, 2, 1, 23, 14, 6, 1, 0, 2079, 23
2013-11-17, Vikings, 132, 33, 204, 35, 18, 4, 20, 1, 3, 19, 14, 5, 1, 0, 2049, 20, Seahawks, 93, 28, 230, 21, 14, 7, 96, 0, 0, 16, 11, 4, 0, 0, 1551, 41
2013-11-17, Jets, 134, 23, 133, 29, 12, 4, 24, 1, 3, 12, 11, 2, 2, 1, 1578, 14, Bills, 68, 38, 245, 28, 20, 8, 64, 0, 0, 14, 19, 8, 1, 1, 2022, 37
2013-11-18, Patriots, 107, 25, 283, 40, 29, 5, 50, 1, 1, 28, 10, 5, 1, 1, 1846, 20, Panthers, 103, 23, 197, 28, 19, 7, 47, 0, 0, 20, 11, 8, 0, 0, 1754, 24
2013-11-21, Saints, 103, 25, 271, 33, 23, 5, 66, 0, 0, 19, 13, 7, 1, 0, 1574, 17, Falcons, 91, 22, 264, 39, 30, 3, 25, 1, 0, 22, 12, 6, 0, 0, 2026, 13
2013-11-24, Steelers, 85, 34, 217, 34, 22, 2, 8, 0, 0, 19, 14, 4, 1, 0, 2019, 27, Browns, 55, 16, 312, 52, 27, 2, 10, 3, 1, 19, 17, 6, 2, 1, 1581, 11
2013-11-24, Cowboys, 107, 20, 204, 38, 23, 11, 85, 0, 1, 24, 11, 4, 0, 0, 1761, 24, Giants, 202, 30, 154, 30, 16, 11, 81, 1, 0, 22, 12, 3, 2, 1, 1839, 21
2013-11-24, Broncos, 280, 48, 132, 36, 19, 9, 85, 3, 1, 28, 18, 9, 0, 0, 2338, 31, Patriots, 116, 31, 324, 50, 34, 5, 36, 3, 0, 27, 14, 6, 1, 0, 2046, 34
2013-11-24, Jaguars, 118, 28, 215, 33, 23, 7, 63, 0, 0, 16, 17, 7, 1, 1, 2021, 13, Texans, 77, 21, 141, 34, 18, 2, 22, 0, 1, 11, 15, 4, 1, 0, 1579, 6
2013-11-24, Bears, 80, 26, 344, 47, 36, 10, 84, 2, 1, 30, 10, 6, 1, 0, 2169, 21, Rams, 258, 29, 148, 22, 10, 6, 39, 0, 0, 20, 10, 4, 0, 0, 1431, 42
2013-11-24, Colts, 80, 15, 159, 39, 20, 6, 89, 0, 1, 15, 13, 5, 2, 0, 1391, 11, Cardinals, 120, 30, 290, 38, 26, 9, 84, 0, 0, 27, 14, 7, 0, 0, 2209, 40
2013-11-24, Titans, 114, 29, 312, 42, 30, 10, 100, 0, 0, 22, 18, 10, 0, 0, 2148, 23, Raiders, 93, 23, 260, 32, 19, 4, 50, 1, 1, 19, 10, 3, 0, 0, 1452, 19
2013-11-24, Panthers, 136, 28, 159, 38, 19, 8, 56, 0, 1, 20, 17, 6, 2, 2, 1812, 20, Dolphins, 52, 17, 280, 42, 28, 6, 55, 0, 1, 13, 16, 4, 0, 0, 1788, 16
2013-11-24, Chargers, 104, 27, 387, 39, 27, 9, 97, 0, 0, 24, 15, 7, 1, 1, 1857, 41, Chiefs, 114, 18, 281, 38, 26, 7, 62, 1, 1, 26, 9, 3, 0, 0, 1743, 38
2013-11-24, Buccaneers, 22, 24, 207, 21, 14, 9, 67, 0, 0, 10, 14, 4, 0, 0, 1598, 24, Lions, 104, 24, 286, 46, 26, 5, 39, 1, 4, 25, 15, 8, 1, 1, 2002, 21
2013-11-24, Jets, 102, 28, 118, 24, 10, 6, 56, 1, 2, 12, 12, 1, 0, 0, 1555, 3, Ravens, 67, 31, 245, 27, 17, 5, 41, 0, 1, 15, 13, 3, 0, 0, 2045, 19
2013-11-24, Vikings, 232, 43, 215, 30, 21, 5, 53, 1, 0, 28, 16, 6, 0, 0, 2433, 26, Packers, 196, 34, 298, 53, 28, 7, 50, 0, 0, 30, 16, 3, 2, 2, 2067, 26
2013-11-25, 49ers, 76, 33, 228, 24, 15, 4, 25, 1, 0, 15, 14, 4, 2, 1, 1886, 27, Redskins, 114, 26, 76, 26, 16, 4, 30, 0, 1, 10, 15, 4, 2, 0, 1714, 6
2013-11-28, Raiders, 50, 25, 255, 30, 18, 10, 71, 1, 1, 16, 13, 7, 0, 0, 1661, 24, Cowboys, 144, 30, 208, 32, 23, 6, 40, 1, 0, 23, 13, 7, 0, 0, 1939, 31
2013-11-28, Packers, 24, 15, 102, 20, 10, 3, 25, 2, 1, 7, 10, 2, 0, 0, 1174, 10, Lions, 241, 43, 320, 35, 22, 5, 50, 2, 2, 30, 12, 9, 0, 0, 2426, 40
2013-11-28, Steelers, 72, 18, 257, 44, 28, 4, 51, 0, 0, 22, 13, 7, 2, 1, 1804, 20, Ravens, 74, 25, 237, 35, 24, 9, 55, 0, 0, 16, 17, 10, 0, 0, 1796, 22
2013-12-01, Falcons, 151, 30, 272, 47, 28, 8, 75, 1, 0, 26, 18, 10, 0, 0, 2289, 34, Bills, 195, 31, 210, 32, 18, 6, 49, 2, 0, 19, 14, 5, 0, 0, 1491, 31
2013-12-01, Dolphins, 125, 36, 328, 43, 28, 3, 28, 0, 1, 25, 16, 7, 2, 0, 2332, 23, Jets, 99, 22, 78, 28, 13, 4, 25, 1, 2, 10, 12, 2, 2, 0, 1268, 3
2013-12-01, Bears, 135, 25, 345, 36, 23, 6, 51, 1, 0, 20, 11, 2, 0, 0, 2048, 20, Vikings, 246, 40, 250, 41, 23, 6, 60, 0, 1, 28, 17, 4, 3, 3, 2349, 23
2013-12-01, Titans, 162, 36, 185, 37, 21, 6, 74, 1, 3, 24, 15, 6, 1, 1, 2035, 14, Colts, 104, 25, 160, 32, 17, 7, 50, 0, 1, 18, 14, 3, 1, 1, 1565, 22
2013-12-01, Giants, 80, 23, 206, 28, 22, 1, 1, 0, 1, 16, 12, 4, 0, 0, 1705, 24, Redskins, 139, 31, 184, 32, 24, 8, 55, 1, 0, 18, 16, 5, 3, 2, 1895, 17
2013-12-01, Jaguars, 112, 29, 202, 41, 23, 5, 35, 0, 1, 22, 16, 7, 0, 0, 1835, 32, Browns, 97, 30, 342, 40, 24, 9, 50, 1, 2, 24, 13, 6, 1, 1, 1765, 28
2013-12-01, Cardinals, 90, 22, 260, 41, 24, 6, 55, 1, 2, 24, 12, 4, 2, 1, 1839, 21, Eagles, 105, 34, 202, 34, 21, 5, 48, 0, 0, 23, 16, 5, 1, 1, 1761, 24
2013-12-01, Patriots, 88, 27, 365, 41, 29, 0, 0, 0, 1, 28, 12, 5, 0, 0, 2025, 34, Texans, 121, 28, 264, 30, 15, 2, 25, 0, 1, 19, 11, 5, 1, 0, 1575, 31
2013-12-01, Buccaneers, 66, 20, 140, 21, 14, 4, 30, 1, 1, 10, 10, 1, 1, 0, 1535, 6, Panthers, 163, 34, 263, 29, 18, 3, 25, 0, 2, 20, 13, 5, 2, 2, 2065, 27
2013-12-01, Bengals, 164, 38, 190, 23, 14, 3, 30, 1, 1, 19, 12, 6, 0, 0, 1780, 17, Chargers, 91, 24, 243, 37, 23, 5, 45, 2, 1, 19, 13, 6, 0, 0, 1820, 10
2013-12-01, Rams, 114, 26, 198, 38, 19, 11, 105, 0, 1, 19, 13, 4, 2, 0, 1616, 13, 49ers, 83, 30, 255, 28, 19, 9, 85, 1, 0, 20, 12, 4, 0, 0, 1984, 23
2013-12-01, Broncos, 132, 31, 403, 35, 22, 10, 75, 0, 2, 25, 14, 8, 0, 0, 1684, 35, Chiefs, 159, 25, 293, 42, 26, 9, 102, 0, 1, 27, 13, 5, 2, 1, 1916, 28
2013-12-02, Saints, 44, 17, 144, 38, 23, 7, 52, 1, 0, 12, 15, 6, 2, 0, 1582, 7, Seahawks, 127, 38, 302, 30, 22, 8, 66, 0, 0, 23, 14, 7, 2, 1, 2018, 34
2013-12-05, Texans, 83, 19, 323, 58, 33, 14, 177, 0, 2, 23, 17, 8, 2, 1, 2122, 20, Jaguars, 149, 28, 132, 28, 13, 8, 57, 0, 0, 18, 14, 4, 0, 0, 1478, 27
2013-12-08, Rams, 100, 19, 157, 27, 16, 11, 90, 0, 2, 14, 11, 3, 1, 0, 1493, 10, Cardinals, 107, 32, 262, 32, 27, 6, 31, 1, 0, 25, 14, 8, 0, 0, 2107, 30
2013-12-08, Lions, 80, 33, 151, 25, 10, 9, 48, 3, 0, 11, 15, 5, 2, 1, 1713, 20, Eagles, 299, 46, 179, 22, 11, 1, 5, 0, 1, 23, 12, 3, 3, 2, 1887, 34
2013-12-08, Colts, 63, 12, 326, 46, 29, 6, 47, 0, 0, 21, 10, 2, 0, 0, 1335, 28, Bengals, 155, 35, 275, 35, 24, 7, 60, 0, 0, 28, 12, 6, 1, 1, 2265, 42
2013-12-08, Bills, 67, 22, 147, 33, 18, 11, 114, 1, 4, 14, 11, 1, 0, 0, 1690, 6, Buccaneers, 165, 36, 81, 25, 9, 8, 76, 0, 2, 13, 15, 4, 0, 0, 1910, 27
2013-12-08, Panthers, 128, 23, 111, 34, 22, 5, 35, 0, 0, 16, 15, 6, 1, 1, 1947, 13, Saints, 69, 17, 304, 42, 30, 5, 45, 0, 0, 24, 12, 7, 0, 0, 1653, 31
2013-12-08, Titans, 96, 22, 158, 24, 13, 8, 66, 1, 1, 15, 9, 2, 3, 2, 1240, 28, Broncos, 154, 32, 397, 59, 39, 7, 60, 0, 0, 39, 13, 5, 3, 3, 2360, 51
2013-12-08, Browns, 108, 25, 386, 44, 29, 7, 75, 0, 0, 24, 15, 7, 0, 0, 1900, 26, Patriots, 87, 21, 397, 52, 32, 6, 41, 1, 1, 30, 15, 6, 1, 1, 1700, 27
2013-12-08, Chiefs, 192, 38, 154, 23, 15, 3, 30, 0, 1, 20, 11, 2, 2, 1, 2050, 45, Redskins, 65, 17, 192, 42, 19, 4, 27, 1, 1, 13, 15, 3, 2, 0, 1550, 10
2013-12-08, Giants, 92, 20, 241, 32, 20, 7, 72, 1, 2, 18, 8, 3, 2, 1, 1384, 14, Chargers, 144, 40, 244, 28, 21, 6, 30, 1, 0, 25, 15, 10, 0, 0, 2216, 37
2013-12-08, Raiders, 150, 26, 233, 36, 20, 4, 31, 0, 1, 19, 15, 5, 2, 2, 1834, 27, Jets, 143, 32, 209, 25, 16, 4, 36, 0, 1, 18, 13, 7, 0, 0, 1766, 37
2013-12-08, Falcons, 83, 23, 202, 35, 20, 3, 15, 1, 1, 18, 13, 6, 1, 0, 1588, 21, Packers, 112, 33, 222, 32, 24, 2, 10, 1, 1, 20, 15, 7, 0, 0, 2012, 22
2013-12-08, Seahawks, 86, 23, 178, 25, 15, 9, 85, 0, 1, 13, 12, 5, 0, 0, 1652, 17, 49ers, 163, 33, 155, 29, 15, 7, 70, 0, 1, 19, 13, 5, 0, 0, 1948, 19
2013-12-08, Dolphins, 181, 25, 179, 33, 20, 5, 36, 0, 1, 18, 14, 6, 0, 0, 1735, 34, Steelers, 84, 21, 328, 39, 23, 9, 63, 1, 0, 16, 17, 8, 2, 1, 1865, 28
2013-12-08, Vikings, 114, 25, 265, 38, 17, 6, 90, 1, 0, 15, 17, 5, 1, 1, 1668, 26, Ravens, 97, 27, 228, 50, 28, 5, 45, 0, 3, 23, 16, 6, 3, 1, 1932, 29
2013-12-09, Cowboys, 198, 28, 130, 25, 14, 4, 50, 0, 0, 24, 10, 5, 2, 1, 1396, 28, Bears, 149, 32, 341, 36, 27, 2, 15, 0, 0, 33, 11, 8, 0, 0, 2204, 45
2013-12-12, Chargers, 177, 44, 160, 20, 12, 4, 35, 0, 0, 24, 12, 6, 0, 0, 2329, 27, Broncos, 18, 11, 277, 41, 27, 6, 43, 0, 1, 19, 9, 2, 1, 1, 1271, 20
2013-12-15, Seahawks, 134, 34, 193, 29, 20, 8, 50, 0, 1, 21, 13, 3, 0, 0, 2038, 23, Giants, 25, 14, 156, 35, 22, 5, 38, 0, 5, 12, 10, 1, 0, 0, 1562, 0
2013-12-15, 49ers, 187, 40, 189, 29, 19, 8, 62, 0, 0, 22, 15, 6, 0, 0, 2390, 33, Buccaneers, 39, 12, 144, 34, 18, 4, 32, 1, 1, 13, 10, 1, 2, 0, 1210, 14
2013-12-15, Bears, 179, 31, 261, 31, 22, 7, 40, 1, 2, 23, 14, 9, 0, 0, 2088, 38, Browns, 93, 17, 273, 39, 23, 9, 90, 0, 2, 20, 9, 3, 0, 0, 1512, 31
2013-12-15, Bengals, 57, 22, 222, 44, 25, 6, 50, 1, 0, 19, 14, 4, 5, 3, 1704, 20, Steelers, 106, 36, 184, 25, 20, 4, 25, 0, 1, 19, 10, 2, 2, 2, 1896, 30
2013-12-15, Chiefs, 78, 24, 306, 25, 20, 8, 91, 1, 0, 19, 9, 4, 1, 1, 1553, 56, Raiders, 130, 33, 331, 41, 20, 10, 90, 2, 5, 26, 14, 7, 1, 1, 2047, 31
2013-12-15, Cardinals, 145, 36, 215, 30, 20, 9, 69, 0, 0, 24, 12, 6, 0, 0, 1858, 37, Titans, 66, 19, 394, 58, 36, 3, 16, 1, 2, 32, 14, 7, 0, 0, 2024, 34
2013-12-15, Patriots, 96, 22, 357, 55, 34, 1, 2, 0, 1, 29, 17, 9, 2, 1, 1881, 20, Dolphins, 89, 23, 289, 37, 25, 4, 21, 1, 0, 20, 11, 4, 2, 1, 1719, 24
2013-12-15, Saints, 61, 20, 371, 56, 39, 8, 77, 1, 2, 30, 15, 5, 4, 4, 1932, 16, Rams, 144, 34, 158, 20, 14, 4, 30, 0, 0, 17, 14, 7, 0, 0, 1668, 27
2013-12-15, Jets, 157, 28, 140, 28, 15, 3, 20, 0, 1, 19, 15, 8, 0, 0, 1619, 20, Panthers, 131, 36, 261, 24, 16, 6, 59, 0, 0, 21, 11, 5, 1, 0, 1981, 30
2013-12-15, Texans, 107, 25, 132, 34, 18, 14, 114, 0, 2, 12, 15, 5, 1, 0, 1609, 3, Colts, 152, 36, 179, 32, 19, 4, 36, 0, 1, 19, 15, 5, 1, 0, 1991, 25
2013-12-15, Bills, 198, 44, 168, 24, 17, 7, 67, 1, 1, 25, 13, 5, 0, 0, 1955, 27, Jaguars, 159, 31, 195, 36, 21, 6, 80, 2, 2, 22, 15, 8, 1, 0, 1645, 20
2013-12-15, Packers, 150, 27, 299, 39, 26, 7, 59, 0, 1, 26, 13, 7, 0, 0, 1698, 37, Cowboys, 134, 18, 332, 48, 29, 7, 79, 0, 2, 27, 9, 2, 0, 0, 1902, 36
2013-12-15, Eagles, 79, 13, 396, 48, 30, 9, 94, 0, 1, 25, 14, 7, 1, 0, 1414, 30, Vikings, 85, 35, 370, 35, 26, 3, 25, 0, 1, 29, 13, 8, 0, 0, 2186, 48
2013-12-15, Redskins, 103, 21, 373, 45, 29, 9, 66, 5, 2, 22, 10, 5, 0, 0, 1568, 26, Falcons, 54, 21, 189, 38, 29, 7, 73, 1, 1, 19, 14, 5, 1, 0, 2032, 27
2013-12-16, Ravens, 90, 21, 215, 38, 20, 7, 60, 0, 0, 18, 14, 4, 0, 0, 1655, 18, Lions, 119, 28, 230, 34, 18, 8, 89, 0, 3, 19, 13, 4, 0, 0, 1945, 16
2013-12-22, Giants, 41, 21, 238, 42, 23, 5, 30, 1, 1, 15, 17, 6, 1, 1, 1783, 23, Lions, 148, 36, 207, 42, 25, 7, 60, 1, 2, 24, 17, 8, 0, 0, 2265, 20
2013-12-22, Cardinals, 139, 43, 168, 25, 13, 7, 46, 0, 4, 16, 19, 6, 0, 0, 2244, 17, Seahawks, 103, 20, 89, 27, 11, 9, 102, 1, 1, 10, 13, 2, 0, 0, 1356, 10
2013-12-22, Buccaneers, 59, 23, 111, 26, 16, 3, 26, 2, 0, 14, 14, 4, 2, 1, 1554, 13, Rams, 129, 39, 148, 20, 16, 7, 85, 2, 0, 18, 14, 6, 2, 1, 2046, 23
2013-12-22, Browns, 115, 21, 168, 40, 18, 3, 24, 0, 2, 19, 12, 5, 2, 1, 1637, 13, Jets, 208, 39, 214, 37, 20, 6, 35, 0, 0, 25, 18, 12, 1, 0, 1963, 24
2013-12-22, Colts, 135, 34, 232, 37, 26, 3, 31, 0, 0, 19, 18, 7, 1, 1, 2300, 23, Chiefs, 155, 20, 132, 28, 16, 7, 65, 3, 1, 18, 8, 1, 1, 1, 1300, 7
2013-12-22, Saints, 126, 30, 239, 45, 30, 4, 40, 0, 2, 20, 18, 5, 1, 0, 2328, 13, Panthers, 81, 18, 141, 22, 13, 3, 26, 0, 1, 10, 9, 0, 0, 0, 1272, 17
2013-12-22, Broncos, 114, 18, 397, 51, 32, 8, 67, 0, 0, 25, 11, 2, 1, 0, 1733, 37, Texans, 87, 26, 153, 37, 18, 4, 57, 0, 2, 14, 16, 6, 0, 0, 1867, 13
2013-12-22, Dolphins, 14, 12, 89, 33, 12, 6, 37, 0, 2, 6, 14, 2, 1, 0, 1409, 0, Bills, 203, 51, 187, 25, 15, 4, 31, 0, 1, 18, 19, 7, 0, 0, 2191, 19
2013-12-22, Patriots, 142, 34, 158, 26, 14, 7, 58, 0, 0, 21, 13, 4, 0, 0, 1918, 41, Ravens, 121, 28, 237, 42, 23, 9, 83, 1, 3, 19, 14, 5, 3, 0, 1682, 7
2013-12-22, Titans, 182, 44, 164, 26, 17, 1, 4, 0, 1, 22, 13, 3, 4, 3, 2139, 20, Jaguars, 63, 21, 226, 34, 24, 4, 15, 0, 1, 15, 11, 3, 3, 1, 1461, 16
2013-12-22, Steelers, 151, 29, 192, 29, 17, 7, 58, 1, 1, 21, 10, 2, 2, 2, 1600, 38, Packers, 151, 30, 219, 39, 21, 9, 90, 1, 1, 26, 14, 6, 0, 0, 2000, 31
2013-12-22, Bears, 61, 19, 196, 39, 22, 2, 10, 1, 1, 18, 14, 5, 3, 2, 1780, 11, Eagles, 289, 36, 225, 25, 21, 2, 15, 1, 0, 28, 9, 5, 1, 1, 1820, 54
