Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2010-11-07, Bears, 105, 31, 178, 30, 17, 7, 45, 1, 0, 19, 12, 7, 0, 0, 1873, 22, Bills, 46, 18, 294, 51, 31, 4, 33, 1, 2, 22, 16, 10, 2, 1, 1727, 19
2010-11-07, Giants, 197, 47, 290, 32, 21, 5, 40, 1, 0, 30, 13, 6, 2, 1, 2554, 41, Seahawks, 49, 14, 113, 23, 12, 9, 70, 1, 2, 8, 8, 1, 2, 1, 1046, 7
2010-11-07, Saints, 165, 32, 243, 43, 27, 7, 64, 0, 1, 27, 14, 7, 1, 0, 2081, 34, Panthers, 127, 24, 68, 36, 17, 10, 65, 1, 1, 15, 12, 1, 2, 1, 1519, 3
2010-11-07, Jets, 110, 30, 327, 39, 22, 11, 99, 1, 1, 23, 13, 5, 0, 0, 1772, 23, Lions, 78, 28, 228, 37, 20, 11, 102, 0, 0, 21, 15, 5, 0, 0, 1966, 20
2010-11-07, Chiefs, 104, 34, 200, 35, 20, 12, 100, 1, 1, 21, 15, 3, 1, 0, 1990, 20, Raiders, 112, 26, 209, 34, 19, 15, 140, 2, 1, 17, 12, 3, 1, 0, 1781, 23
2010-11-07, Cowboys, 39, 14, 166, 30, 19, 5, 40, 2, 2, 12, 10, 4, 0, 0, 1324, 7, Packers, 138, 35, 277, 35, 27, 2, 20, 0, 0, 26, 15, 10, 1, 0, 2276, 45
2010-11-07, Cardinals, 53, 21, 172, 27, 16, 7, 39, 1, 0, 13, 13, 3, 0, 0, 1633, 24, Vikings, 80, 20, 427, 47, 36, 11, 65, 1, 2, 28, 12, 3, 2, 1, 2285, 27
2010-11-07, Chargers, 77, 26, 290, 23, 17, 6, 62, 1, 1, 19, 9, 4, 0, 0, 1571, 29, Texans, 140, 34, 252, 32, 21, 4, 31, 0, 1, 25, 13, 6, 2, 0, 2029, 23
2010-11-07, Colts, 62, 19, 276, 51, 31, 7, 59, 0, 2, 27, 14, 6, 1, 0, 1690, 24, Eagles, 195, 31, 207, 29, 17, 14, 125, 0, 0, 19, 15, 7, 0, 0, 1910, 26
2010-11-07, Patriots, 68, 20, 215, 38, 19, 3, 20, 2, 1, 19, 11, 3, 2, 2, 1312, 14, Browns, 230, 44, 174, 19, 14, 4, 28, 1, 0, 22, 13, 7, 1, 1, 2288, 34
2010-11-07, Buccaneers, 96, 27, 182, 22, 11, 5, 30, 0, 2, 14, 13, 8, 1, 0, 1554, 21, Falcons, 130, 33, 235, 36, 24, 4, 53, 0, 0, 26, 14, 8, 1, 1, 2046, 27
2010-11-07, Dolphins, 73, 17, 216, 34, 22, 4, 23, 0, 3, 17, 12, 6, 0, 0, 1298, 10, Ravens, 146, 39, 256, 28, 21, 5, 40, 0, 0, 23, 13, 6, 2, 1, 2302, 26
2010-11-08, Steelers, 121, 32, 193, 28, 18, 7, 73, 1, 1, 14, 14, 6, 0, 0, 1939, 27, Bengals, 54, 18, 218, 36, 22, 3, 30, 1, 1, 18, 12, 3, 1, 0, 1661, 21
2010-11-11, Ravens, 116, 21, 204, 34, 22, 6, 51, 1, 1, 20, 11, 6, 0, 0, 1491, 21, Falcons, 60, 23, 302, 50, 32, 1, 5, 0, 0, 23, 20, 12, 0, 0, 2109, 26
2010-11-14, Titans, 135, 25, 124, 38, 18, 5, 55, 2, 1, 15, 16, 5, 1, 0, 1616, 17, Dolphins, 88, 30, 316, 37, 24, 4, 63, 0, 1, 21, 17, 9, 1, 0, 1984, 29
2010-11-14, Chiefs, 51, 22, 433, 53, 33, 6, 40, 1, 0, 30, 13, 5, 4, 2, 1911, 29, Broncos, 153, 31, 299, 35, 23, 3, 28, 0, 0, 25, 10, 6, 1, 0, 1689, 49
2010-11-14, Jets, 172, 45, 284, 44, 27, 9, 70, 0, 1, 28, 21, 11, 1, 1, 2828, 26, Browns, 107, 25, 196, 31, 18, 4, 52, 2, 0, 19, 12, 4, 0, 0, 1656, 20
2010-11-14, Lions, 76, 26, 314, 50, 29, 11, 60, 0, 1, 19, 19, 5, 3, 3, 1944, 12, Bills, 149, 33, 139, 24, 12, 4, 30, 1, 0, 12, 15, 5, 1, 0, 1656, 14
2010-11-14, Cowboys, 100, 28, 327, 22, 13, 5, 60, 0, 1, 15, 11, 3, 1, 0, 1329, 33, Giants, 107, 28, 373, 48, 33, 8, 69, 1, 2, 25, 15, 6, 1, 0, 2271, 20
2010-11-14, Panthers, 118, 31, 182, 29, 16, 7, 71, 1, 0, 18, 15, 6, 1, 0, 1720, 16, Buccaneers, 186, 30, 235, 24, 18, 10, 80, 2, 0, 21, 10, 5, 0, 0, 1880, 31
2010-11-14, Texans, 81, 21, 314, 32, 22, 8, 49, 1, 0, 20, 10, 4, 0, 0, 1477, 24, Jaguars, 165, 36, 326, 31, 24, 8, 62, 0, 0, 29, 11, 4, 1, 1, 2123, 31
2010-11-14, Rams, 104, 24, 228, 42, 30, 12, 135, 0, 0, 22, 14, 2, 0, 0, 2103, 20, 49ers, 98, 26, 323, 28, 17, 14, 105, 0, 0, 19, 11, 0, 1, 1, 1818, 23
2010-11-14, Patriots, 103, 24, 350, 43, 30, 10, 113, 0, 0, 26, 10, 3, 0, 0, 1888, 39, Steelers, 76, 16, 349, 49, 30, 6, 45, 0, 1, 27, 12, 5, 0, 0, 1712, 26
2010-11-14, Vikings, 70, 22, 170, 31, 18, 2, 19, 1, 3, 15, 9, 1, 0, 0, 1521, 13, Bears, 130, 37, 230, 35, 22, 11, 116, 0, 2, 18, 19, 11, 0, 0, 2079, 27
2010-11-14, Bengals, 72, 20, 269, 42, 31, 4, 38, 2, 3, 19, 13, 5, 1, 1, 2051, 17, Colts, 76, 22, 180, 36, 20, 5, 45, 0, 0, 16, 14, 5, 0, 0, 1549, 23
2010-11-14, Seahawks, 110, 31, 380, 40, 26, 6, 51, 0, 1, 24, 15, 6, 1, 0, 2105, 36, Cardinals, 41, 14, 286, 45, 23, 10, 50, 1, 1, 19, 11, 2, 2, 0, 1495, 18
2010-11-15, Eagles, 260, 38, 332, 28, 20, 6, 35, 0, 0, 28, 13, 8, 0, 0, 2291, 59, Redskins, 105, 18, 270, 31, 17, 6, 41, 0, 3, 15, 10, 0, 1, 1, 1309, 28
2010-11-18, Bears, 135, 40, 133, 25, 16, 5, 45, 0, 1, 19, 18, 10, 0, 0, 2271, 16, Dolphins, 39, 13, 148, 29, 17, 5, 45, 0, 1, 10, 11, 1, 2, 1, 1329, 0
2010-11-21, Seahawks, 58, 17, 366, 44, 32, 8, 79, 2, 0, 21, 12, 7, 0, 0, 1575, 19, Saints, 112, 29, 382, 43, 29, 3, 24, 0, 2, 26, 15, 11, 1, 0, 2025, 34
2010-11-21, Giants, 61, 19, 147, 33, 20, 6, 54, 2, 3, 13, 11, 5, 1, 0, 1556, 17, Eagles, 148, 26, 244, 38, 24, 10, 119, 2, 0, 17, 14, 3, 2, 2, 2044, 27
2010-11-21, Lions, 75, 20, 263, 47, 32, 10, 76, 1, 1, 17, 18, 10, 0, 0, 1796, 19, Cowboys, 134, 30, 131, 24, 18, 6, 39, 1, 0, 19, 11, 6, 1, 1, 1804, 35
2010-11-21, Buccaneers, 162, 42, 137, 22, 14, 3, 35, 0, 0, 20, 14, 7, 1, 0, 2184, 21, 49ers, 71, 18, 118, 31, 16, 3, 18, 1, 1, 11, 12, 3, 3, 0, 1416, 0
2010-11-21, Browns, 88, 26, 195, 28, 17, 5, 45, 0, 1, 15, 16, 7, 0, 0, 1712, 20, Jaguars, 145, 28, 226, 35, 20, 2, 10, 2, 4, 24, 11, 4, 2, 2, 1888, 24
2010-11-21, Texans, 97, 26, 246, 33, 19, 3, 25, 1, 0, 17, 12, 4, 0, 0, 1541, 27, Jets, 103, 31, 298, 38, 22, 4, 39, 1, 1, 22, 15, 7, 0, 0, 2059, 30
2010-11-21, Raiders, 61, 16, 121, 43, 20, 7, 55, 1, 2, 17, 14, 3, 1, 0, 1633, 3, Steelers, 162, 33, 269, 29, 18, 14, 163, 1, 0, 18, 14, 7, 0, 0, 1967, 35
2010-11-21, Falcons, 138, 31, 253, 39, 26, 3, 30, 0, 0, 24, 17, 9, 0, 0, 2155, 34, Rams, 71, 12, 233, 42, 27, 7, 54, 0, 1, 15, 10, 1, 2, 1, 1445, 17
2010-11-21, Ravens, 100, 31, 278, 33, 24, 3, 20, 2, 0, 22, 11, 2, 0, 0, 2073, 37, Panthers, 120, 22, 150, 28, 13, 7, 54, 0, 2, 9, 13, 1, 0, 0, 1527, 13
2010-11-21, Packers, 91, 30, 283, 32, 23, 1, 5, 0, 0, 20, 15, 8, 1, 0, 1996, 31, Vikings, 93, 18, 207, 38, 17, 6, 50, 1, 1, 15, 13, 4, 2, 0, 1604, 3
2010-11-21, Colts, 71, 20, 396, 52, 38, 6, 48, 0, 3, 28, 14, 11, 0, 0, 1761, 28, Patriots, 168, 34, 178, 25, 19, 1, 15, 0, 0, 22, 11, 7, 0, 0, 1839, 31
2010-11-21, Bills, 141, 25, 308, 34, 21, 10, 58, 0, 2, 23, 10, 5, 1, 1, 1671, 49, Bengals, 133, 30, 228, 37, 22, 7, 57, 1, 2, 26, 16, 9, 2, 2, 1929, 31
2010-11-21, Cardinals, 101, 20, 281, 46, 25, 11, 96, 0, 0, 19, 15, 4, 2, 1, 1942, 13, Chiefs, 159, 29, 193, 24, 15, 5, 23, 0, 0, 17, 11, 4, 1, 0, 1658, 31
2010-11-21, Redskins, 107, 33, 358, 50, 30, 3, 20, 0, 1, 32, 16, 8, 0, 0, 2409, 19, Titans, 151, 25, 222, 25, 15, 11, 81, 1, 1, 15, 11, 3, 0, 0, 1594, 16
2010-11-22, Broncos, 63, 15, 172, 38, 24, 8, 56, 0, 1, 16, 12, 1, 1, 1, 1541, 14, Chargers, 147, 38, 253, 26, 16, 5, 40, 0, 1, 21, 14, 7, 1, 1, 2059, 35
2010-11-25, Bengals, 46, 20, 117, 39, 17, 2, 25, 1, 2, 13, 15, 4, 0, 0, 1591, 10, Jets, 170, 37, 149, 28, 16, 8, 64, 0, 1, 18, 13, 3, 0, 0, 2009, 26
2010-11-25, Patriots, 109, 25, 338, 27, 21, 5, 50, 0, 0, 20, 8, 4, 0, 0, 1735, 45, Lions, 129, 27, 277, 46, 27, 8, 66, 0, 2, 25, 14, 7, 3, 2, 1865, 24
2010-11-25, Saints, 81, 21, 333, 39, 23, 4, 30, 1, 1, 21, 14, 6, 1, 0, 1519, 30, Cowboys, 144, 32, 313, 42, 30, 4, 19, 2, 1, 24, 15, 7, 3, 1, 2081, 27
2010-11-28, Vikings, 137, 38, 162, 23, 15, 3, 15, 0, 0, 17, 15, 6, 0, 0, 1985, 17, Redskins, 29, 13, 187, 35, 21, 6, 35, 0, 1, 10, 15, 7, 0, 0, 1615, 13
2010-11-28, Dolphins, 186, 49, 285, 30, 17, 5, 35, 0, 1, 24, 19, 9, 1, 1, 2498, 33, Raiders, 16, 12, 247, 32, 17, 4, 20, 1, 2, 11, 9, 2, 2, 0, 1102, 17
2010-11-28, Titans, 24, 12, 138, 31, 17, 10, 79, 0, 3, 9, 11, 3, 0, 0, 1219, 0, Texans, 188, 39, 158, 35, 25, 6, 68, 0, 0, 24, 18, 9, 2, 1, 2381, 20
2010-11-28, Rams, 123, 35, 308, 37, 22, 4, 30, 0, 0, 24, 16, 6, 1, 1, 2057, 36, Broncos, 119, 18, 330, 41, 24, 6, 60, 2, 0, 24, 9, 1, 2, 1, 1543, 33
2010-11-28, Chargers, 129, 34, 172, 23, 19, 4, 40, 0, 0, 18, 8, 0, 0, 0, 2138, 36, Colts, 24, 13, 279, 48, 31, 1, 15, 1, 4, 16, 12, 3, 2, 1, 1462, 14
2010-11-28, Jaguars, 207, 34, 121, 35, 20, 3, 20, 1, 1, 26, 16, 10, 0, 0, 2127, 20, Giants, 135, 26, 226, 24, 14, 4, 25, 0, 0, 17, 10, 3, 0, 0, 1473, 24
2010-11-28, Steelers, 206, 45, 220, 33, 20, 10, 107, 1, 0, 28, 19, 12, 0, 0, 2723, 19, Bills, 74, 17, 255, 45, 23, 4, 20, 1, 1, 19, 13, 4, 1, 1, 1643, 16
2010-11-28, Chiefs, 270, 48, 233, 32, 22, 5, 50, 1, 0, 28, 17, 11, 0, 0, 2463, 42, Seahawks, 20, 12, 268, 37, 20, 3, 26, 1, 2, 13, 12, 3, 2, 0, 1137, 24
2010-11-28, Buccaneers, 101, 23, 162, 37, 17, 9, 78, 0, 0, 14, 16, 6, 0, 0, 1738, 10, Ravens, 92, 26, 257, 35, 25, 4, 30, 0, 1, 18, 12, 3, 0, 0, 1862, 17
2010-11-28, Eagles, 105, 22, 293, 44, 29, 3, 19, 0, 1, 24, 13, 4, 2, 2, 1918, 26, Bears, 131, 28, 218, 21, 14, 6, 56, 0, 0, 18, 10, 3, 0, 0, 1682, 31
2010-11-28, Packers, 77, 23, 341, 35, 26, 8, 66, 1, 0, 22, 11, 4, 3, 2, 1700, 17, Falcons, 117, 27, 177, 28, 24, 4, 50, 0, 0, 19, 12, 4, 2, 2, 1900, 20
2010-11-28, Panthers, 151, 27, 175, 28, 16, 8, 68, 0, 1, 16, 15, 7, 0, 0, 1696, 23, Browns, 152, 32, 227, 36, 24, 5, 46, 1, 2, 26, 11, 4, 1, 0, 1904, 24
2010-11-29, 49ers, 261, 47, 125, 23, 11, 6, 40, 0, 1, 26, 13, 7, 0, 0, 2341, 27, Cardinals, 13, 11, 190, 35, 16, 6, 61, 1, 1, 8, 11, 2, 1, 0, 1259, 6
2010-12-02, Texans, 108, 26, 323, 36, 22, 4, 25, 1, 1, 27, 10, 6, 1, 0, 1691, 24, Eagles, 115, 29, 301, 33, 22, 11, 85, 0, 1, 22, 12, 6, 0, 0, 1909, 34
2010-12-05, Saints, 146, 22, 290, 29, 24, 11, 100, 0, 1, 19, 8, 1, 0, 0, 1647, 34, Bengals, 96, 26, 215, 33, 23, 7, 43, 0, 0, 21, 14, 5, 3, 2, 1953, 30
2010-12-05, Jaguars, 258, 53, 119, 19, 14, 4, 31, 0, 0, 23, 15, 6, 3, 2, 2394, 17, Titans, 57, 14, 163, 32, 14, 4, 30, 0, 2, 11, 11, 2, 3, 1, 1206, 6
2010-12-05, Rams, 119, 36, 169, 29, 18, 2, 15, 0, 1, 18, 17, 6, 0, 0, 2026, 19, Cardinals, 105, 19, 119, 29, 11, 6, 54, 0, 2, 14, 11, 1, 0, 0, 1574, 6
2010-12-05, Steelers, 54, 24, 234, 38, 22, 9, 61, 0, 1, 17, 14, 4, 1, 1, 2048, 13, Ravens, 43, 20, 226, 33, 17, 9, 53, 1, 0, 14, 13, 4, 2, 1, 1552, 10
2010-12-05, Raiders, 251, 52, 117, 16, 10, 13, 105, 1, 0, 22, 15, 8, 2, 2, 2319, 28, Chargers, 21, 8, 265, 39, 23, 3, 19, 1, 1, 18, 10, 3, 2, 0, 1281, 13
2010-12-05, Bills, 84, 23, 155, 25, 15, 6, 54, 4, 1, 10, 12, 3, 1, 1, 1563, 14, Vikings, 210, 40, 177, 23, 15, 4, 20, 0, 4, 22, 12, 4, 0, 0, 2037, 38
2010-12-05, Falcons, 85, 27, 205, 36, 18, 6, 55, 0, 2, 20, 11, 6, 0, 0, 1680, 28, Buccaneers, 151, 29, 174, 39, 20, 9, 102, 0, 1, 19, 15, 5, 1, 1, 1920, 24
2010-12-05, Browns, 52, 22, 200, 34, 24, 4, 45, 0, 0, 12, 14, 2, 0, 0, 1764, 13, Dolphins, 114, 32, 167, 32, 16, 4, 37, 0, 3, 17, 14, 4, 0, 0, 1836, 10
2010-12-05, Panthers, 131, 30, 152, 34, 18, 8, 53, 0, 1, 18, 15, 5, 2, 1, 1830, 14, Seahawks, 161, 31, 210, 30, 17, 4, 20, 0, 2, 25, 10, 5, 0, 0, 1770, 31
2010-12-05, 49ers, 97, 22, 172, 25, 10, 6, 32, 0, 1, 11, 12, 3, 1, 1, 1369, 16, Packers, 136, 34, 274, 30, 21, 5, 40, 0, 0, 21, 15, 9, 0, 0, 2231, 34
2010-12-05, Bears, 114, 28, 197, 26, 21, 4, 25, 1, 0, 23, 9, 5, 0, 0, 1999, 24, Lions, 134, 27, 168, 24, 16, 6, 42, 0, 0, 14, 14, 6, 2, 1, 1601, 20
2010-12-05, Broncos, 161, 23, 86, 28, 9, 4, 35, 1, 0, 13, 12, 3, 0, 0, 1366, 6, Chiefs, 185, 39, 174, 31, 17, 8, 60, 1, 0, 21, 14, 6, 1, 0, 2234, 10
2010-12-05, Redskins, 74, 16, 264, 44, 26, 5, 35, 4, 2, 19, 12, 5, 0, 0, 1532, 7, Giants, 197, 36, 161, 25, 15, 5, 35, 0, 1, 22, 10, 2, 0, 0, 2068, 31
2010-12-05, Cowboys, 217, 46, 151, 26, 18, 5, 35, 0, 0, 24, 15, 8, 0, 0, 2400, 38, Colts, 40, 17, 365, 48, 36, 3, 28, 0, 4, 24, 11, 6, 0, 0, 1625, 35
2010-12-06, Jets, 152, 31, 149, 33, 17, 4, 56, 0, 3, 18, 12, 3, 3, 2, 1739, 3, Patriots, 101, 26, 304, 29, 21, 1, 10, 0, 0, 23, 10, 4, 2, 2, 1861, 45
2010-12-09, Colts, 87, 32, 312, 35, 25, 7, 60, 0, 0, 21, 15, 8, 1, 1, 1951, 30, Titans, 121, 25, 244, 39, 28, 5, 29, 2, 0, 22, 11, 5, 2, 1, 1649, 28
2010-12-12, Eagles, 171, 27, 258, 26, 16, 6, 59, 0, 2, 18, 11, 4, 1, 1, 1671, 30, Cowboys, 110, 24, 239, 35, 24, 5, 40, 0, 2, 22, 11, 3, 1, 1, 1929, 27
2010-12-12, Patriots, 124, 35, 351, 40, 27, 4, 43, 0, 0, 27, 19, 12, 1, 0, 2381, 36, Bears, 47, 14, 138, 26, 12, 4, 30, 2, 2, 12, 8, 3, 0, 0, 1219, 7
2010-12-12, Browns, 105, 25, 82, 20, 12, 2, 10, 2, 1, 9, 10, 2, 0, 0, 1430, 6, Bills, 192, 42, 131, 23, 14, 6, 44, 1, 0, 19, 14, 5, 2, 1, 2170, 13
2010-12-12, Rams, 136, 24, 191, 32, 18, 4, 39, 1, 2, 14, 11, 1, 2, 2, 1619, 13, Saints, 132, 29, 213, 40, 25, 5, 55, 1, 2, 22, 16, 11, 1, 0, 1981, 31
2010-12-12, Chiefs, 48, 17, 19, 20, 9, 2, 15, 0, 0, 5, 11, 0, 1, 1, 1190, 0, Chargers, 207, 43, 219, 24, 18, 6, 47, 1, 1, 25, 15, 11, 0, 0, 2410, 31
2010-12-12, Packers, 66, 20, 192, 37, 22, 3, 20, 1, 2, 13, 12, 2, 1, 0, 1752, 3, Lions, 190, 41, 96, 22, 10, 6, 35, 0, 2, 15, 15, 3, 1, 0, 1848, 7
2010-12-12, Dolphins, 101, 32, 30, 19, 5, 5, 36, 3, 0, 6, 15, 3, 0, 0, 1572, 10, Jets, 87, 31, 193, 44, 17, 6, 50, 1, 1, 14, 21, 6, 3, 0, 2028, 6
2010-12-12, Broncos, 132, 31, 156, 41, 19, 8, 66, 3, 3, 20, 15, 3, 1, 0, 1779, 13, Cardinals, 211, 34, 146, 38, 15, 7, 62, 1, 0, 21, 16, 4, 1, 1, 1821, 43
2010-12-12, Bengals, 34, 14, 156, 32, 20, 4, 25, 0, 3, 14, 8, 2, 1, 1, 1529, 7, Steelers, 123, 27, 231, 33, 21, 9, 89, 0, 0, 18, 15, 7, 0, 0, 2071, 23
2010-12-12, Buccaneers, 103, 26, 262, 25, 15, 2, 14, 2, 0, 15, 12, 5, 0, 0, 1732, 17, Redskins, 188, 28, 211, 35, 22, 4, 25, 1, 0, 22, 16, 6, 2, 2, 1868, 16
2010-12-12, Seahawks, 84, 22, 277, 42, 27, 8, 75, 1, 4, 20, 10, 4, 2, 0, 1747, 21, 49ers, 95, 27, 241, 27, 17, 2, 15, 0, 0, 10, 17, 7, 0, 0, 1853, 40
2010-12-12, Raiders, 153, 25, 323, 33, 22, 4, 25, 1, 1, 21, 13, 6, 1, 0, 1805, 31, Jaguars, 234, 34, 151, 22, 11, 6, 52, 0, 1, 19, 12, 5, 0, 0, 1795, 38
2010-12-12, Falcons, 127, 36, 200, 34, 20, 1, 10, 0, 1, 24, 17, 9, 0, 0, 2090, 31, Panthers, 212, 28, 76, 25, 15, 6, 50, 1, 1, 13, 13, 3, 2, 1, 1510, 10
2010-12-13, Giants, 213, 28, 182, 37, 22, 7, 55, 0, 2, 21, 13, 3, 1, 0, 1962, 21, Vikings, 61, 22, 103, 35, 17, 10, 71, 0, 1, 10, 16, 2, 3, 3, 1638, 3
2010-12-13, Ravens, 63, 24, 190, 33, 22, 3, 15, 0, 0, 19, 15, 8, 0, 0, 1878, 34, Texans, 111, 22, 378, 62, 31, 8, 51, 0, 2, 28, 18, 7, 4, 4, 1907, 28
2010-12-16, 49ers, 61, 15, 131, 29, 19, 5, 60, 0, 1, 11, 12, 2, 3, 0, 1369, 7, Chargers, 108, 41, 266, 25, 19, 4, 35, 0, 0, 24, 14, 7, 1, 1, 2231, 34
2010-12-19, Jets, 106, 27, 170, 29, 19, 3, 19, 0, 0, 17, 13, 6, 1, 1, 1722, 22, Steelers, 146, 25, 231, 44, 23, 3, 35, 0, 0, 25, 17, 11, 0, 0, 1878, 17
2010-12-19, Cardinals, 43, 17, 175, 33, 17, 4, 39, 1, 1, 11, 15, 4, 1, 1, 1384, 12, Panthers, 177, 45, 126, 19, 13, 6, 58, 1, 0, 16, 15, 4, 3, 2, 2216, 19
2010-12-19, Lions, 181, 28, 252, 38, 23, 7, 57, 0, 0, 26, 12, 6, 0, 0, 1985, 23, Buccaneers, 176, 28, 227, 33, 22, 9, 65, 0, 0, 22, 12, 5, 2, 2, 1924, 20
2010-12-19, Bills, 71, 27, 211, 26, 16, 5, 44, 0, 1, 15, 12, 4, 1, 1, 1717, 17, Dolphins, 65, 19, 261, 45, 33, 4, 35, 1, 1, 22, 12, 4, 0, 0, 1883, 14
2010-12-19, Chiefs, 210, 42, 173, 29, 15, 5, 40, 0, 1, 21, 17, 5, 2, 1, 1904, 27, Rams, 69, 21, 155, 43, 21, 9, 60, 0, 2, 14, 17, 6, 1, 0, 1696, 13
2010-12-19, Eagles, 197, 21, 221, 35, 21, 5, 30, 2, 1, 19, 11, 4, 0, 0, 1591, 38, Giants, 100, 31, 264, 39, 23, 4, 35, 1, 1, 20, 17, 8, 0, 0, 2009, 31
2010-12-19, Packers, 143, 38, 226, 37, 24, 2, 15, 1, 1, 26, 19, 11, 1, 0, 2448, 27, Patriots, 113, 16, 136, 24, 15, 7, 52, 0, 0, 14, 10, 4, 0, 0, 1152, 31
2010-12-19, Texans, 30, 17, 293, 54, 35, 9, 66, 0, 1, 26, 13, 5, 3, 1, 1949, 17, Titans, 147, 30, 212, 24, 14, 12, 76, 0, 1, 19, 11, 3, 2, 2, 1651, 31
2010-12-19, Broncos, 106, 33, 129, 16, 8, 10, 93, 1, 0, 9, 12, 2, 0, 0, 1563, 23, Raiders, 264, 41, 238, 26, 15, 9, 84, 1, 2, 20, 11, 2, 1, 1, 2037, 39
2010-12-19, Falcons, 98, 37, 168, 35, 20, 4, 35, 0, 1, 21, 19, 9, 2, 2, 2125, 34, Seahawks, 91, 21, 143, 33, 18, 10, 76, 1, 2, 15, 12, 4, 2, 1, 1475, 18
2010-12-19, Saints, 27, 14, 242, 46, 29, 5, 68, 1, 1, 21, 13, 5, 1, 0, 1711, 24, Ravens, 208, 39, 148, 20, 10, 10, 68, 0, 0, 17, 14, 5, 1, 1, 1889, 30
2010-12-19, Browns, 59, 14, 219, 25, 19, 3, 25, 0, 0, 14, 8, 2, 0, 0, 1317, 17, Bengals, 188, 45, 209, 23, 14, 6, 55, 0, 0, 22, 13, 6, 1, 0, 2283, 19
2010-12-19, Jaguars, 67, 22, 289, 38, 24, 6, 55, 1, 1, 20, 13, 5, 3, 2, 1822, 24, Colts, 155, 24, 221, 39, 29, 6, 68, 0, 0, 19, 13, 5, 0, 0, 1778, 34
2010-12-19, Redskins, 55, 15, 286, 43, 25, 3, 25, 1, 2, 23, 11, 4, 1, 1, 1479, 30, Cowboys, 134, 31, 300, 37, 25, 9, 70, 0, 0, 25, 13, 5, 1, 0, 2121, 33
2010-12-20, Bears, 104, 33, 189, 24, 14, 5, 72, 0, 1, 17, 10, 2, 1, 0, 1890, 40, Vikings, 114, 24, 159, 33, 20, 6, 55, 2, 3, 16, 11, 3, 1, 0, 1710, 14
2010-12-23, Panthers, 74, 22, 45, 23, 10, 6, 62, 1, 1, 7, 13, 3, 1, 0, 1476, 3, Steelers, 115, 33, 293, 32, 22, 4, 40, 2, 0, 22, 12, 4, 1, 0, 2124, 27
2010-12-25, Cowboys, 183, 34, 199, 37, 23, 7, 49, 1, 2, 24, 18, 8, 1, 1, 2285, 26, Cardinals, 93, 21, 178, 25, 11, 6, 43, 0, 0, 10, 11, 2, 1, 1, 1315, 27
2010-12-26, Ravens, 161, 38, 97, 19, 12, 1, 5, 0, 1, 15, 13, 7, 1, 0, 1906, 20, Browns, 102, 26, 178, 30, 16, 2, 20, 1, 3, 17, 11, 7, 0, 0, 1694, 10
2010-12-26, 49ers, 85, 21, 246, 34, 17, 8, 87, 1, 1, 12, 16, 4, 1, 1, 1612, 17, Rams, 60, 28, 275, 37, 28, 5, 41, 1, 0, 19, 14, 4, 0, 0, 1988, 25
2010-12-26, Texans, 91, 22, 310, 33, 23, 3, 24, 0, 1, 21, 8, 1, 0, 0, 1690, 23, Broncos, 126, 33, 305, 29, 16, 4, 27, 0, 1, 25, 11, 5, 0, 0, 1910, 24
2010-12-26, Chargers, 64, 22, 249, 40, 27, 1, 5, 1, 1, 23, 13, 6, 1, 0, 1791, 20, Bengals, 102, 38, 269, 21, 16, 6, 57, 1, 0, 18, 14, 8, 2, 1, 1809, 34
2010-12-26, Patriots, 217, 41, 131, 27, 15, 6, 40, 0, 0, 20, 17, 8, 1, 0, 1950, 34, Bills, 125, 21, 244, 37, 18, 6, 40, 4, 3, 16, 10, 3, 3, 1, 1650, 3
2010-12-26, Lions, 67, 21, 208, 26, 14, 6, 53, 0, 0, 14, 12, 4, 0, 0, 1365, 34, Dolphins, 154, 37, 271, 44, 29, 8, 63, 1, 2, 28, 17, 8, 1, 1, 2235, 27
2010-12-26, Seahawks, 90, 28, 84, 22, 14, 1, 10, 0, 0, 10, 15, 5, 2, 2, 1712, 15, Buccaneers, 208, 26, 231, 28, 23, 3, 22, 0, 0, 22, 11, 6, 0, 0, 1888, 38
2010-12-26, Colts, 191, 39, 179, 30, 16, 4, 42, 0, 2, 27, 11, 4, 0, 0, 1799, 31, Raiders, 80, 20, 210, 42, 29, 10, 116, 0, 0, 16, 15, 4, 1, 0, 1801, 26
2010-12-26, Redskins, 79, 24, 172, 39, 19, 5, 40, 0, 1, 15, 15, 4, 1, 1, 1793, 20, Jaguars, 78, 23, 258, 38, 22, 7, 66, 0, 2, 15, 17, 7, 0, 0, 1974, 17
2010-12-26, Jets, 124, 30, 269, 38, 24, 3, 34, 1, 1, 24, 14, 7, 1, 0, 2031, 34, Bears, 120, 27, 202, 25, 13, 6, 31, 0, 1, 16, 9, 3, 0, 0, 1569, 38
